ID,step,angle,x,y
O_3,3.605551275463989,-0.19739555984988078,25,30
O_3,3.605551275463989,1.9655874464946583,28,32
O_3,6.708203932499369,2.62244653934327,25,34
O_3,6.4031242374328485,0.21109333322274648,28,28
O_3,5.385164807134504,-1.8650308919060843,32,23
O_3,6,NA,27,21
O_3,7.810249675906654,2.44685437739309,27,15
O_3,2.8284271247461903,-1.6614562139956417,32,21
O_3,5,0.1418970546041639,34,19
O_3,8.246211251235321,-1.1722738811284765,38,16
O_3,4.47213595499958,2.922923707715851,36,8
O_3,5.385164807134504,2.4149503129080676,38,12
O_3,21.37755832643195,-2.1395242092120323,33,10
O_3,7.0710678118654755,0.9736196687022189,37,31
O_3,7.0710678118654755,3.141592653589793,32,36
O_3,9.219544457292887,2.5748634360662868,37,31
O_3,4.47213595499958,-2.896613990462929,35,40
O_3,7,2.677945044588987,37,36
O_3,4.47213595499958,0.46364760900080615,37,43
O_3,4.47213595499958,3.141592653589793,35,47
O_3,4.47213595499958,1.5707963267948966,37,43
O_3,2.23606797749979,3.141592653589793,41,45
O_3,2.8284271247461903,1.8925468811915387,39,44
O_3,2,-0.7853981633974483,41,42
O_3,6,-1.5707963267948966,41,40
O_3,4.47213595499958,2.677945044588987,35,40
O_3,8.06225774829855,-0.05549850524571681,39,38
O_3,7.615773105863909,-1.456541998833457,46,34
O_3,8.602325267042627,-1.7861540264926346,43,27
O_3,3,-2.5213431676069717,36,32
O_3,4.123105625617661,0.24497866312686414,39,32
O_3,7.615773105863909,0.9209258773829491,43,33
O_3,4.47213595499958,-1.6295521495106193,46,40
O_3,37.57658845611187,-2.238102461773251,50,38
O_3,4,1.1309537439791604,16,22
O_3,4,3.141592653589793,16,18
O_3,3.605551275463989,-2.5535900500422257,16,22
O_3,6.082762530298219,-2.323947607757091,18,19
O_3,5,2.6632402222111358,12,20
O_3,2.8284271247461903,-1.7126933813990606,16,17
O_3,4.47213595499958,1.8925468811915387,14,15
O_3,11.40175425099138,-1.7681918866447774,18,13
O_3,4.123105625617661,-0.6647744948173453,11,4
O_3,15.652475842498529,-2.279422598922567,7,3
O_3,7.0710678118654755,1.8925468811915387,14,17
O_3,5,2.639988599400673,7,18
O_3,2,-2.498091544796509,11,15
O_3,2.8284271247461903,2.356194490192345,9,15
O_3,2,-2.356194490192345,11,13
O_3,7.810249675906654,2.2655346029915995,9,13
O_3,2.23606797749979,-0.231090667195897,14,7
O_3,2.23606797749979,3.141592653589793,15,5
O_3,2,-2.0344439357957027,14,7
O_3,2.23606797749979,-2.0344439357957027,16,7
O_3,2.23606797749979,-0.6435011087932843,15,5
O_3,3,2.677945044588987,13,4
O_3,2.8284271247461903,-0.7853981633974483,16,4
O_3,2.8284271247461903,0,18,2
O_3,4,2.356194490192345,20,0
O_3,4.47213595499958,2.677945044588987,20,4
O_3,2,2.0344439357957027,18,0
O_3,5.385164807134504,2.761086276477428,20,0
O_3,8,0.3805063771123649,15,2
O_3,5,-1.5707963267948966,7,2
O_3,4,NA,7,7
O_3,6.324555320336759,-2.819842099193151,7,11
O_3,6.4031242374328485,-2.567287823415091,9,5
O_3,3.605551275463989,-1.8788491078186733,4,9
O_3,4.242640687119285,1.7681918866447774,7,11
O_3,1,2.356194490192345,4,14
O_3,6.082762530298219,0.1651486774146267,4,13
O_3,1,-1.7359450042095235,5,7
O_3,2.8284271247461903,NA,4,7
O_3,6.324555320336759,-2.677945044588987,6,5
O_3,4,NA,0,7
O_3,10.770329614269007,-2.761086276477428,0,11
O_3,2.8284271247461903,-2.7367008673047097,4,1
O_3,4.123105625617661,-2.601173153319209,2,3
O_3,1.4142135623730951,1.0303768265243125,6,2
O_3,2,-0.7853981633974483,7,3
O_4,4.123105625617661,NA,16,0
O_4,3,-1.8157749899217608,15,4
O_4,2,3.141592653589793,18,4
O_4,1,0,16,4
O_4,3.605551275463989,-0.9827937232473292,15,4
O_4,4.123105625617661,-0.8329812666744314,13,7
O_4,2.8284271247461903,-2.1112158270654806,14,11
O_4,4.47213595499958,1.8925468811915387,16,9
O_4,5.385164807134504,2.4149503129080676,18,13
O_4,5.385164807134504,3.141592653589793,13,11
O_4,4.47213595499958,-2.4149503129080676,18,13
O_4,5,-2.0344439357957027,16,9
O_4,5.656854249492381,1.7126933813990606,13,13
O_4,4.47213595499958,-1.2490457723982544,9,9
O_4,5.656854249492381,-1.8925468811915387,5,11
O_4,2.8284271247461903,-1.5707963267948966,9,15
O_4,2.8284271247461903,3.141592653589793,11,13
O_4,2.8284271247461903,3.141592653589793,9,15
O_4,3.605551275463989,2.9441970937399122,11,13
O_4,1,2.5535900500422257,9,16
O_4,2.23606797749979,-2.0344439357957027,9,15
O_4,2.8284271247461903,-0.32175055439664213,7,16
O_4,2.23606797749979,1.8925468811915387,5,18
O_4,3.605551275463989,2.62244653934327,4,16
O_4,4.47213595499958,-0.12435499454676141,7,18
O_4,4.123105625617661,0.8621700546672264,11,20
O_4,2.8284271247461903,-2.1112158270654806,12,24
O_4,2.8284271247461903,-1.5707963267948966,14,22
O_4,5.656854249492381,3.141592653589793,12,20
O_4,4.47213595499958,NA,16,24
O_4,2.8284271247461903,-1.2490457723982544,14,28
O_4,4,NA,16,30
O_4,6,3.141592653589793,12,30
O_4,17.11724276862369,-0.11710874456686428,18,30
O_4,5.0990195135927845,NA,35,28
O_4,5.385164807134504,-2.5636907166275478,36,33
O_4,2.23606797749979,-0.844153986113171,38,28
O_4,2,-2.677945044588987,37,26
O_4,9.219544457292887,-2.922923707715851,37,28
O_4,5,0.42483216291934245,39,19
O_4,6.324555320336759,-0.32175055439664224,42,15
O_4,2.8284271247461903,2.0344439357957027,44,9
O_4,6.324555320336759,1.1071487177940906,46,11
O_4,6.4031242374328485,-2.5672878234150915,44,17
O_4,2.23606797749979,-1.35970299357215,49,13
O_4,1,0.46364760900080615,48,11
O_4,4.47213595499958,NA,48,10
O_4,8.602325267042627,-1.4141944498128813,44,8
O_4,6.324555320336759,2.843093722003614,39,15
O_4,8.06225774829855,-0.8408966686431651,41,9
O_4,2,-1.051650212548374,37,2
O_4,16.492422502470642,-1.3258176636680323,35,2
O_4,4.123105625617661,-2.060753653048625,31,18
O_4,6.4031242374328485,2.4905159321453136,35,17
O_4,6.324555320336759,-0.996491496620195,31,22
O_4,5,1.2490457723982544,33,28
O_4,4.47213595499958,-2.0344439357957027,29,31
O_4,4,2.677945044588987,33,33
O_4,2,1.5707963267948966,29,33
O_4,4.47213595499958,-2.677945044588987,29,31
O_4,4.47213595499958,0,27,35
O_4,5.385164807134504,1.4876550949064553,25,39
O_4,2,-1.9513027039072615,20,37
O_4,7.280109889280518,-1.849095985800008,20,39
O_4,11.045361017187261,-2.9539528817854266,27,37
O_4,9.219544457292887,-0.617966384926925,16,38
O_4,2,0.7086262721276699,9,44
O_4,5.385164807134504,0.3805063771123649,7,44
O_4,4,2.761086276477428,2,42
O_4,10.816653826391969,2.158798930342464,6,42
O_4,15.524174696260024,2.814192441789567,0,51
O_4,5,-0.260602391747341,4,36
O_4,2,0,4,31
O_4,4.47213595499958,0.46364760900080615,4,29
O_4,5.385164807134504,-1.6539375586833378,6,25
O_4,2,1.1902899496825317,1,23
O_5,2,NA,23,10
O_5,6.708203932499369,-2.0344439357957027,25,10
O_5,4,-2.677945044588987,22,4
O_5,2.8284271247461903,0.7853981633974483,22,8
O_5,3.605551275463989,-1.3734007669450157,20,10
O_5,4.47213595499958,1.0516502125483735,22,13
O_5,1,NA,20,17
O_5,5.656854249492381,0.7853981633974483,21,17
O_5,6.4031242374328485,NA,25,21
O_5,2.8284271247461903,0.11065722117389565,30,25
O_5,11.40175425099138,NA,32,27
O_5,2,-2.4805494847391065,39,36
O_5,4,3.141592653589793,39,34
O_5,2.8284271247461903,-2.356194490192345,39,38
O_5,2,0.7853981633974483,41,36
O_5,8.06225774829855,0.5191461142465229,43,36
O_5,5.656854249492381,1.8370483759458218,50,40
O_5,6.4031242374328485,1.4601391056210007,46,44
O_5,2,-2.245537269018449,41,40
O_5,4.47213595499958,2.677945044588987,41,42
O_5,7.211102550927978,-0.12435499454676124,39,38
O_5,2.8284271247461903,2.9441970937399122,35,32
O_5,8.06225774829855,1.8370483759458218,37,34
O_5,10.198039027185569,2.2873380008913005,30,38
O_5,5.830951894845301,-1.2277723863741932,32,28
O_5,5.656854249492381,0.24497866312686423,27,25
O_5,5.385164807134504,2.7367008673047097,23,21
O_5,10,-2.8785979219088738,28,23
O_5,22.02271554554524,0.23837082978675062,20,17
O_5,3.605551275463989,2.8477233185573256,6,0
O_5,2,-0.5880026035475675,9,2
O_5,7.280109889280518,2.8632929945846817,11,2
O_5,2,0.27829965900511144,4,4
O_5,3,-1.5707963267948966,2,4
O_5,2,3.141592653589793,2,7
O_5,4,3.141592653589793,2,5
O_5,2,3.141592653589793,2,9
O_5,4.47213595499958,-2.677945044588987,2,7
O_5,9.848857801796104,-1.6162196062164735,0,11
O_5,3.605551275463989,0.1697782739683384,9,15
O_5,8.94427190999916,-0.12435499454676141,12,17
O_5,2,-2.0344439357957027,20,21
O_5,2,3.141592653589793,20,19
O_5,2.23606797749979,-0.46364760900080615,20,21
O_5,2.23606797749979,-0.6435011087932843,21,23
O_5,4,2.677945044588987,23,24
O_5,1,1.5707963267948966,19,24
O_5,1,3.141592653589793,19,23
O_5,2.8284271247461903,-0.7853981633974483,19,24
O_5,2,2.356194490192345,21,26
O_5,4,3.141592653589793,19,26
O_5,2,1.5707963267948966,23,26
O_5,2.8284271247461903,-2.356194490192345,23,28
O_5,2,-2.356194490192345,25,26
O_5,7.280109889280518,-2.8632929945846817,23,26
O_5,5.656854249492381,2.0778948311872334,30,28
O_5,4,-2.356194490192345,26,32
O_5,2.8284271247461903,-0.7853981633974483,30,32
O_5,8.246211251235321,2.601173153319209,32,30
O_5,5.830951894845301,-1.2753554896511767,30,38
O_5,7.211102550927978,0.04758310327698334,35,41
O_5,2.23606797749979,0.5191461142465229,41,45
O_5,6.324555320336759,0.14189705460416402,42,47
O_5,3.605551275463989,-0.6610431688506869,44,53
O_5,5.830951894845301,1.5232132235179132,47,55
O_5,13.152946437965905,2.448523824923944,44,60
O_5,3,-1.4181469983996315,42,47
O_5,5.656854249492381,0.7853981633974483,39,47
O_5,2.8284271247461903,3.141592653589793,35,43
O_5,9.486832980505138,-2.677945044588987,37,45
O_5,2,-2.819842099193151,34,36
O_5,15.264337522473747,NA,34,38
O_5,5,0.3756402354730657,21,30
O_5,2.8284271247461903,-0.14189705460416402,18,26
O_5,5.385164807134504,-0.4048917862850834,16,24
O_5,2.8284271247461903,-1.1659045405098132,11,22
O_5,4,NA,9,24
O_5,2.8284271247461903,-2.356194490192345,9,20
O_5,5.656854249492381,1.5707963267948966,7,22
O_5,2,-2.356194490192345,3,18
O_5,6.324555320336759,-1.2490457723982544,3,20
O_5,2,NA,9,22
O_5,2.8284271247461903,-2.356194490192345,7,22
O_5,2.8284271247461903,-1.5707963267948966,9,24
O_5,2.23606797749979,1.8925468811915387,11,22
O_5,2.8284271247461903,-0.32175055439664213,12,24
O_5,5,-0.7853981633974483,14,26
O_5,2,1.5707963267948966,19,26
O_5,2,0,19,28
O_5,4.47213595499958,-2.0344439357957027,19,30
O_5,2.8284271247461903,1.2490457723982544,23,28
O_5,5,0.1418970546041639,25,30
O_5,3.605551275463989,2.802300039135748,28,34
O_5,11.40175425099138,NA,25,32
O_5,8.06225774829855,-0.39060704369768684,32,41
O_5,4.47213595499958,1.5152978215491797,39,45
O_5,4.47213595499958,-0.9272952180016123,37,49
O_5,5.656854249492381,2.819842099193151,39,53
O_5,2,-0.7853981633974483,35,49
O_5,4,1.5707963267948966,33,49
O_5,3.605551275463989,-0.9827937232473292,33,45
O_5,4,0.9827937232473292,30,43
O_5,6.324555320336759,NA,30,39
O_5,2.23606797749979,1.4288992721907325,24,41
O_6,4.242640687119285,NA,7,31
O_6,5.385164807134504,1.97568811307998,10,28
O_6,8.602325267042627,2.9018495447193366,12,33
O_6,2,2.191045812777718,7,26
O_6,2,-1.5707963267948966,9,26
O_6,1,1.5707963267948966,9,24
O_6,5.0990195135927845,-1.7681918866447774,10,24
O_6,4,0.19739555984988089,9,19
O_6,2.8284271247461903,2.356194490192345,9,15
O_6,13.416407864998739,-2.819842099193151,11,17
O_6,6.4031242374328485,-1.7818896600176428,5,5
O_6,4,-2.4668517113662407,0,9
O_6,7.211102550927978,-2.158798930342464,4,9
O_6,2.23606797749979,2.62244653934327,0,3
O_6,7.615773105863909,-0.05875582271572266,2,4
O_6,5.656854249492381,1.9513027039072615,9,7
O_6,4.47213595499958,2.819842099193151,5,11
O_6,4.47213595499958,3.141592653589793,7,7
O_6,4,-0.46364760900080615,5,11
O_6,11.704699910719626,-2.7928216500058864,5,15
O_6,2,-0.3487710035839069,9,4
O_6,2.8284271247461903,2.356194490192345,9,2
O_6,3.605551275463989,1.3734007669450157,11,4
O_6,8.54400374531753,-0.9467732738181396,9,7
O_6,8.48528137423857,-0.4266274931268761,12,15
O_6,3.1622776601683795,0.46364760900080615,18,21
O_6,2.23606797749979,2.999695598985629,19,24
O_6,2.23606797749979,3.141592653589793,18,22
O_6,9.219544457292887,1.8157749899217608,19,24
O_6,8.246211251235321,-2.677945044588987,10,26
O_6,6.082762530298219,1.4909663410826592,18,28
O_6,4.123105625617661,NA,17,34
O_6,5.385164807134504,2.1962813670341257,16,30
O_6,4,2.761086276477428,21,32
O_6,1,0,17,32
O_6,6.082762530298219,-0.1651486774146269,16,32
O_6,11.704699910719626,-2.627672972591259,10,33
O_6,4,2.792821650005886,21,37
O_6,2.8284271247461903,-2.356194490192345,17,37
O_6,5.385164807134504,-1.1659045405098132,19,39
O_6,10.295630140987,-1.6973884540748685,24,37
O_6,2.8284271247461903,1.2924966677897851,19,28
O_6,5,-0.7853981633974483,21,26
O_6,2,-1.5707963267948966,21,21
O_6,2.23606797749979,2.0344439357957027,19,21
O_6,2.8284271247461903,-1.2490457723982544,20,19
O_6,6,0.7853981633974483,18,17
O_6,8.06225774829855,2.0899424410414196,18,11
O_6,2,-0.5191461142465229,25,15
O_6,2,1.5707963267948966,27,15
O_6,2.8284271247461903,0.7853981633974483,27,17
O_6,6.324555320336759,0.46364760900080615,25,19
O_6,8,-2.819842099193151,19,21
O_6,1,0,27,21
O_6,4.47213595499958,-0.4636476090008061,28,21
O_6,2.8284271247461903,2.819842099193151,32,19
O_6,5.656854249492381,-1.5707963267948966,30,21
O_6,3.605551275463989,NA,34,25
O_6,2.23606797749979,-2.62244653934327,37,27
O_6,3.605551275463989,2.62244653934327,36,25
O_6,2.23606797749979,2.0899424410414196,39,27
O_6,2.8284271247461903,-1.8925468811915387,37,28
O_6,4.47213595499958,-0.3217505543966422,39,30
O_6,2.23606797749979,-1.5707963267948966,43,32
O_6,2.23606797749979,1.5707963267948966,44,30
O_6,3.605551275463989,1.6951513213416578,46,31
O_6,5,0.05549850524571687,44,34
O_6,5.385164807134504,-2.5948038127005457,41,38
O_6,13,1.9513027039072615,46,36
O_6,12.649110640673518,-1.2490457723982544,46,49
O_6,3.605551275463989,2.2318394956455836,58,53
O_6,7.280109889280518,-2.2752903910371143,55,55
O_6,8.246211251235321,-2.0940746489268722,62,57
O_6,4.47213595499958,2.922923707715851,60,49
O_6,9.848857801796104,2.452668265374932,62,53
O_6,4.47213595499958,0.04542327942157698,53,49
O_6,7.211102550927978,-3.017237659043032,49,47
O_6,2,-0.5880026035475675,55,51
O_6,2.23606797749979,1.1071487177940904,57,51
O_6,5.385164807134504,1.6539375586833378,58,53
O_6,3.605551275463989,-0.6022873461349643,53,55
O_6,2,0.9827937232473292,51,58
O_6,3,0,49,58
O_6,7.211102550927978,0.588002603547567,46,58
O_6,6.324555320336759,-2.480549484739106,40,54
O_6,2,-2.819842099193151,42,60
O_6,13.038404810405298,-1.0040671092713902,42,58
O_6,5.830951894845301,-1.1071487177940904,31,51
O_6,5.830951894845301,3.141592653589793,26,54
O_6,9.055385138137417,-2.4905159321453136,31,51
O_6,88.14193099768123,NA,22,50
O_6,2.23606797749979,1.6012437673640678,102,87
O_6,9.219544457292887,-0.24497866312686423,101,89
O_6,5,1.995628489714239,99,98
O_6,2.8284271247461903,0.14189705460416402,95,95
O_6,2.8284271247461903,1.5707963267948966,93,93
O_6,3,-2.356194490192345,95,91
O_6,5.0990195135927845,-1.3734007669450157,92,91
O_6,10.198039027185569,-0.39479111969976155,91,96
O_6,7,-1.373400766945016,93,106
O_6,9,3.141592653589793,100,106
O_6,4,3.141592653589793,91,106
O_6,2,1.5707963267948966,95,106
O_6,2.23606797749979,-0.46364760900080615,95,108
O_6,1.4142135623730951,1.2490457723982544,96,110
O_6,5.830951894845301,2.896613990462929,95,111
O_6,2.8284271247461903,0.24497866312686423,98,106
O_6,4,-0.7853981633974483,100,104
O_6,5.385164807134504,0.3805063771123649,100,100
O_6,5,-1.0240074859056492,102,95
O_6,7.280109889280518,2.4925970945932923,99,91
O_6,2,1.2924966677897851,106,93
O_6,9,0,106,95
O_6,4.47213595499958,0.46364760900080615,106,104
O_6,5.656854249492381,1.8925468811915387,104,108
O_6,2.8284271247461903,-1.5707963267948966,100,104
O_6,6.324555320336759,-2.0344439357957027,98,106
O_6,15.132745950421556,1.3815973046949286,104,108
O_6,6.082762530298219,-3.108995508471841,102,123
O_6,27.202941017470888,0.13335025417155255,103,117
O_6,115,-1.2257941495877915,111,91
O_6,2.23606797749979,0.46364760900080615,19,22
O_6,2.23606797749979,3.141592653589793,18,20
O_6,3.1622776601683795,-2.356194490192345,19,22
O_6,1.4142135623730951,-2.677945044588987,20,19
O_6,4.123105625617661,-2.1112158270654806,19,20
O_6,4,-1.8157749899217608,23,21
O_6,2,3.141592653589793,23,17
O_6,7,-1.5707963267948966,23,19
O_6,5,3.141592653589793,30,19
O_6,2,0,25,19
O_6,2.8284271247461903,2.356194490192345,23,19
O_6,2,0.7853981633974483,25,17
O_6,2.8284271247461903,0.7853981633974483,27,17
O_6,5.385164807134504,-1.1659045405098132,29,19
O_6,4.47213595499958,3.058451421701352,34,17
O_6,18.027756377319946,0.4081491037550893,30,19
O_6,2,1.6262948320406139,12,20
O_6,1.4142135623730951,-0.7853981633974483,12,18
O_6,8.54400374531753,1.1441688336680205,11,17
O_6,5.656854249492381,1.9974238199217726,14,9
O_6,2,-2.356194490192345,18,13
