ID,step,angle,x,y
C_2,1,1.5707963267948966,32,4
C_2,2,1.5707963267948966,31,4
C_2,7.810249675906654,-2.2655346029915995,31,2
C_2,5.656854249492381,3.0509327663890478,25,7
C_2,5.0990195135927845,0.5880026035475675,29,3
C_2,4.47213595499958,NA,34,2
C_2,4,NA,38,0
C_2,5.385164807134504,-1.9513027039072615,38,4
C_2,2,-1.1902899496825317,43,2
C_2,2,3.141592653589793,43,0
C_2,2.8284271247461903,-2.356194490192345,43,2
C_2,2,2.356194490192345,45,0
C_2,2,-1.5707963267948966,45,2
C_2,2,NA,47,2
C_2,2,3.141592653589793,49,2
C_2,4,0,47,2
C_2,2.8284271247461903,-2.356194490192345,43,2
C_2,5,2.356194490192345,45,4
C_2,1,NA,40,4
C_2,6.324555320336759,0.3217505543966422,41,4
C_2,3.605551275463989,-0.9097531579442097,47,6
C_2,3,-2.5535900500422257,50,4
C_2,2.8284271247461903,-2.356194490192345,47,4
C_3,4.47213595499958,NA,15,9
C_3,9.219544457292887,-2.2531128816696446,17,5
C_3,2.23606797749979,-1.8157749899217608,8,7
C_3,5,2.0344439357957027,9,9
C_3,2.8284271247461903,-2.356194490192345,4,9
C_3,3.1622776601683795,0.46364760900080615,6,11
C_3,2,0.32175055439664213,7,14
C_3,3.605551275463989,0.9827937232473292,7,16
C_3,2,NA,4,18
C_3,7.0710678118654755,1.7126933813990606,6,18
C_3,8.602325267042627,2.3794461130028077,5,25
C_3,4,-2.5213431676069717,0,18
C_3,4.123105625617661,-1.3258176636680323,0,22
C_3,2.23606797749979,-2.922923707715851,4,23
C_3,2.23606797749979,-0.9272952180016123,2,22
C_3,4.47213595499958,-1.5707963267948966,0,23
C_3,5.385164807134504,-1.4876550949064553,2,27
C_3,3.605551275463989,-2.173083672929861,7,25
C_3,5.0990195135927845,2.356194490192345,4,23
C_3,2.8284271247461903,0.982793723247329,9,22
C_3,5,-1.7126933813990606,11,24
C_3,9.848857801796104,1.3455195475808412,14,20
C_3,2.23606797749979,-2.452668265374932,23,24
C_3,6.082762530298219,-2.51279636717436,22,22
C_3,6.708203932499369,2.51279636717436,21,28
C_3,2.8284271247461903,-1.8925468811915387,18,22
C_3,2,-0.7853981633974483,16,24
C_3,8.06225774829855,-2.0899424410414196,16,26
C_3,4.47213595499958,1.6262948320406134,23,22
C_3,2.8284271247461903,-1.8925468811915387,25,26
C_3,2,-2.356194490192345,27,24
C_3,5,0,25,24
C_3,4.47213595499958,1.1071487177940904,20,24
C_3,5.385164807134504,0.844153986113171,18,20
C_3,5.0990195135927845,-1.753907144057381,20,15
C_3,2,-0.19739555984988044,15,14
C_3,3.1622776601683795,2.819842099193151,13,14
C_3,3.605551275463989,1.3045442776439713,16,13
C_3,4.123105625617661,-1.2277723863741932,18,16
C_3,5.385164807134504,0.625485040239229,22,15
C_3,2.23606797749979,2.297438667476622,27,17
C_3,2,-2.677945044588987,25,18
C_3,2,3.141592653589793,27,18
C_3,13.038404810405298,-3.064820762320015,25,18
C_3,4.47213595499958,-1.1839206090638685,38,19
C_3,2,2.677945044588987,40,15
C_3,2,3.141592653589793,40,17
C_3,6.324555320336759,-2.819842099193151,40,15
C_3,6.324555320336759,2.4980915447965084,38,21
C_3,2,1.892546881191539,36,15
C_3,2,0,38,15
C_3,6.082762530298219,1.4056476493802699,40,15
C_3,11.180339887498949,-2.796590476382688,41,21
C_3,11.180339887498949,-2.214297435588181,43,10
C_3,2,2.0344439357957027,33,15
C_3,2,0,33,13
C_3,9.848857801796104,-1.9890206563741257,33,11
C_3,2,1.9890206563741257,24,15
C_3,1,NA,24,13
C_3,4.123105625617661,-1.3258176636680326,25,13
C_3,5.385164807134504,0.9453112865556677,26,9
C_3,2,-2.761086276477428,31,7
C_3,2,3.141592653589793,29,7
C_3,2,1.5707963267948966,31,7
C_3,5,-2.214297435588181,31,9
C_3,2,2.214297435588181,35,6
C_3,3.605551275463989,NA,35,8
C_3,3.605551275463989,2.7468015338900313,38,6
C_3,4.47213595499958,-1.0516502125483735,36,9
C_3,5.385164807134504,-3.058451421701352,38,13
C_3,2,1.9513027039072615,36,8
C_3,7,0,38,8
C_3,7.0710678118654755,2.999695598985629,45,8
C_3,2,0.14189705460416402,38,9
C_3,3.1622776601683795,1.2490457723982544,36,9
C_3,4.47213595499958,-0.1418970546041638,35,6
C_3,2,-2.677945044588987,33,2
C_3,2,NA,33,4
C_3,6.324555320336759,-2.819842099193151,35,4
C_3,2,1.2490457723982544,29,2
C_3,4.47213595499958,2.0344439357957027,29,0
C_3,2,2.677945044588987,33,2
C_3,5.385164807134504,-2.761086276477428,31,2
C_3,19.6468827043885,NA,36,4
C_3,4.123105625617661,-3.129247601745569,41,23
C_3,2,-1.3258176636680323,40,19
C_3,2,0,38,19
C_3,2,3.141592653589793,36,19
C_3,6,3.141592653589793,38,19
C_3,2.23606797749979,1.1071487177940904,32,19
C_3,2,-2.677945044588987,31,17
C_3,2,3.141592653589793,31,19
C_3,4,0,31,17
C_3,4.47213595499958,-0.46364760900080615,31,13
C_3,4,-2.677945044588987,29,9
C_3,4,0,29,13
C_3,3.605551275463989,-0.5880026035475675,29,17
C_3,1,-0.982793723247329,31,20
C_3,2.23606797749979,2.0344439357957027,32,20
C_3,2.8284271247461903,1.8925468811915387,31,22
C_3,5,2.356194490192345,29,20
C_3,2.23606797749979,-0.4636476090008061,34,20
C_3,3,2.0344439357957027,36,19
C_3,5,-2.214297435588181,36,22
C_3,3,2.214297435588181,40,19
C_3,2.23606797749979,-0.46364760900080615,40,22
C_3,2,-1.1071487177940904,41,24
C_3,2.8284271247461903,2.356194490192345,43,24
C_3,5,1.7126933813990606,41,26
C_3,5,0.6435011087932843,38,22
C_3,5.385164807134504,-2.761086276477428,38,17
C_3,2,1.1902899496825317,36,22
C_3,5,NA,34,22
C_3,5.385164807134504,1.9513027039072615,29,22
C_3,2.8284271247461903,-2.7367008673047097,31,17
C_4,3.605551275463989,NA,4,12
C_4,2,0.982793723247329,7,14
C_4,5.385164807134504,1.9513027039072615,7,16
C_4,2.23606797749979,-3.058451421701352,2,14
C_4,2.23606797749979,0.6435011087932843,4,15
C_4,3.1622776601683795,-2.999695598985629,5,17
C_4,5,-1.8925468811915387,4,14
C_4,2,-2.498091544796509,0,17
C_4,2,0,2,17
C_4,9.219544457292887,0.7086262721276703,4,17
C_4,5.656854249492381,-3.064820762320015,11,23
C_4,2.8284271247461903,-1.5707963267948966,7,19
C_4,2.8284271247461903,3.141592653589793,5,21
C_4,4,0.7853981633974483,7,19
C_4,2,0,11,19
C_4,2.23606797749979,NA,13,19
C_4,2.8284271247461903,-1.8925468811915387,14,21
C_4,2,NA,16,19
C_4,5,-1.5707963267948966,16,21
C_4,2.23606797749979,0.4636476090008061,21,21
C_4,2.8284271247461903,-1.2490457723982544,23,22
C_4,5,1.4288992721907325,25,20
C_4,3.605551275463989,-1.6262948320406134,29,23
C_4,2.23606797749979,2.0899424410414196,31,20
C_4,16,NA,32,22
C_4,7.211102550927978,0.982793723247329,48,22
C_4,3.605551275463989,-0.39479111969976155,52,28
C_4,4.47213595499958,-1.0516502125483735,55,30
C_4,2,-1.1071487177940904,59,28
C_4,2.8284271247461903,-0.7853981633974483,59,26
C_4,2,-2.356194490192345,57,24
C_4,5.656854249492381,-0.7853981633974483,57,26
C_4,3.605551275463989,-1.3734007669450157,61,30
C_4,2,NA,64,28
C_4,4,0,66,28
C_4,3,0,70,28
C_4,44.27188724235731,-2.819842099193151,73,28
C_4,12.36931687685298,2.5748634360662868,31,14
C_4,6.324555320336759,0.5667292175235064,43,11
C_4,1,-0.3217505543966422,49,13
C_4,4.47213595499958,0.4636476090008061,50,13
C_4,2,1.1071487177940904,54,15
C_4,2,3.141592653589793,54,17
C_4,11.704699910719626,1.9195673303788037,54,15
C_4,5.385164807134504,-0.7292773806962719,65,19
C_4,2.8284271247461903,-1.97568811307998,70,17
C_4,3.605551275463989,-0.19739555984988089,68,15
C_4,2.8284271247461903,-1.3734007669450161,65,13
C_4,2,-2.356194490192345,63,15
C_4,4.47213595499958,-2.677945044588987,65,15
C_4,2,-0.46364760900080615,61,13
C_4,3.605551275463989,0.588002603547567,59,13
C_4,2.8284271247461903,-2.9441970937399122,56,11
C_4,13.92838827718412,-2.723368324010564,58,13
C_4,16.1245154965971,2.4571162748596387,53,0
C_4,2,-0.5191461142465229,67,8
C_4,5.385164807134504,1.9513027039072615,69,8
C_4,2,2.761086276477428,67,13
C_4,4.123105625617661,-1.3258176636680323,67,11
C_4,2,1.3258176636680323,63,10
C_4,5,2.214297435588181,63,8
C_4,4,2.498091544796509,67,11
C_4,8.06225774829855,-2.62244653934327,63,11
C_5,2,NA,2,9
C_5,4.47213595499958,2.0344439357957027,4,9
C_5,2,1.1071487177940904,2,13
C_5,4,3.141592653589793,0,13
C_5,6.324555320336759,-1.2490457723982544,4,13
C_5,4.123105625617661,3.064820762320015,6,7
C_5,4.47213595499958,-0.7086262721276704,5,11
C_5,2.8284271247461903,2.819842099193151,7,15
C_5,4,2.356194490192345,5,13
C_5,2.8284271247461903,NA,9,13
C_5,5.656854249492381,3.141592653589793,11,11
C_5,2.8284271247461903,-1.5707963267948966,7,15
C_5,5,-0.7853981633974483,9,17
C_5,2,3.141592653589793,14,17
C_5,2.23606797749979,2.0344439357957027,12,17
C_5,2.8284271247461903,-1.2490457723982544,13,15
C_5,4,-0.7853981633974483,11,13
C_5,4.47213595499958,-2.0344439357957027,7,13
C_5,2,-2.677945044588987,9,17
C_5,2.8284271247461903,NA,9,15
C_5,6.708203932499369,1.8925468811915387,11,13
C_5,3,0.46364760900080615,14,19
C_5,4.47213595499958,-1.1071487177940904,14,22
C_5,2,-2.0344439357957027,18,24
C_5,6.708203932499369,2.677945044588987,18,22
C_5,5.656854249492381,-1.8925468811915387,21,28
C_5,2,2.356194490192345,25,24
C_5,3,-1.5707963267948966,25,26
C_5,4.47213595499958,1.1071487177940904,28,26
C_5,4.47213595499958,3.141592653589793,30,30
C_5,2.23606797749979,0,28,26
C_5,2.8284271247461903,-1.8925468811915387,27,24
C_5,14.212670403551895,1.6704649792860584,25,26
C_5,4.47213595499958,-2.919510751684313,16,15
C_5,1,0.46364760900080615,18,19
C_5,1,3.141592653589793,18,20
C_5,3.605551275463989,2.158798930342464,18,19
C_5,2.23606797749979,-0.12435499454676141,21,21
C_5,2,1.1071487177940904,23,22
C_5,3.605551275463989,-2.5535900500422257,23,24
C_5,4.47213595499958,-1.6951513213416578,25,21
C_5,2.8284271247461903,-2.819842099193151,21,19
C_5,7,NA,23,21
C_5,17.72004514666935,NA,30,21
C_5,2,0.28605144171731833,25,4
C_5,1,-1.5707963267948966,25,2
C_5,2,0,24,2
C_5,2.8284271247461903,0.7853981633974483,22,2
C_5,4.47213595499958,-1.2490457723982544,20,0
C_5,2.23606797749979,1.5707963267948966,16,2
C_5,1,2.0344439357957027,15,0
C_5,2.23606797749979,2.0344439357957027,16,0
C_5,5.385164807134504,-1.6539375586833378,15,2
C_5,2,1.1902899496825317,20,4
C_5,3.605551275463989,-0.982793723247329,20,6
C_5,2.8284271247461903,0.19739555984988078,23,8
C_5,2,-2.356194490192345,25,10
C_5,16.0312195418814,-1.633215136790854,25,8
C_5,5,-0.5810822987973272,9,9
C_5,6.4031242374328485,-0.03123983343026815,5,12
C_5,2.8284271247461903,-1.6814535479687924,0,16
C_5,2.8284271247461903,0,2,18
C_5,6.082762530298219,-2.191045812777718,4,20
C_5,8,2.976443976175166,5,14
C_5,2.23606797749979,2.0344439357957027,5,22
C_5,6.082762530298219,2.51279636717436,3,21
C_5,2,-1.4056476493802696,9,20
C_5,4,3.141592653589793,9,18
C_5,4,3.141592653589793,9,22
C_5,2,3.141592653589793,9,18
C_5,2.8284271247461903,2.356194490192345,9,20
C_5,2.8284271247461903,1.5707963267948966,7,18
C_5,4,0.7853981633974483,9,16
C_5,2,3.141592653589793,13,16
C_5,7.615773105863909,2.7367008673047097,11,16
C_5,2,-1.1659045405098132,18,13
C_5,6.324555320336759,0.32175055439664213,18,11
C_5,7.810249675906654,2.125103822996448,20,5
C_5,4.47213595499958,1.1583858851975093,25,11
C_5,7.280109889280518,-0.1853479499956947,23,15
C_5,3,1.2924966677897851,21,22
C_5,2.8284271247461903,-0.7853981633974483,18,22
C_5,5.385164807134504,-2.7367008673047097,16,24
C_5,4.47213595499958,-0.08314123188844119,21,22
C_5,2.8284271247461903,2.819842099193151,25,20
C_5,2.8284271247461903,1.5707963267948966,23,22
C_5,2,2.356194490192345,21,20
C_5,4,-1.5707963267948966,23,20
C_5,8.06225774829855,1.446441332248135,23,16
C_5,2,1.695151321341658,31,15
C_5,7.211102550927978,2.5535900500422257,31,17
C_5,4,2.158798930342464,27,11
C_5,2.8284271247461903,2.356194490192345,31,11
C_5,9.848857801796104,2.774418819771574,29,13
C_5,2,-0.41822432957922895,33,4
C_5,2.8284271247461903,0.7853981633974483,33,2
C_5,6.324555320336759,2.677945044588987,35,0
C_6,4.47213595499958,NA,0,3
C_6,4,NA,2,7
C_6,2,NA,2,11
C_6,3.605551275463989,NA,2,13
C_6,1,0.982793723247329,5,15
C_6,4.123105625617661,-1.3258176636680323,5,16
C_6,2.23606797749979,2.4329663814621227,9,17
C_6,2,0.46364760900080615,7,18
C_6,7.280109889280518,-2.8632929945846817,5,18
C_6,4.47213595499958,0.8288490587889791,12,20
C_6,9.848857801796104,-0.6889243882148612,14,24
C_6,2,-1.9890206563741257,23,28
C_6,2,3.141592653589793,23,26
C_6,2.8284271247461903,-0.7853981633974483,23,28
C_6,2,-2.356194490192345,25,30
C_6,12,1.5707963267948966,25,28
C_6,2.8284271247461903,NA,37,28
C_6,10.295630140987,0.27829965900511144,35,26
C_6,4,-2.6344941491974563,30,17
C_6,2,1.5707963267948966,30,21
C_6,6.324555320336759,NA,28,21
C_6,2,-1.8925468811915387,34,23
C_6,6,-1.5707963267948966,34,21
C_6,1,0,28,21
C_6,2.8284271247461903,0.7853981633974483,27,21
C_6,2,0.7853981633974483,25,19
C_6,4.47213595499958,-1.1071487177940904,25,17
C_6,6,2.677945044588987,21,15
C_6,2,1.5707963267948966,27,15
C_6,6,1.5707963267948966,27,17
C_6,4,1.5707963267948966,21,17
C_6,4,0,21,13
C_6,3.1622776601683795,-1.2490457723982544,21,9
C_6,4.123105625617661,-0.0767718912697779,18,8
C_6,4,-1.8157749899217608,14,7
C_6,2.8284271247461903,2.356194490192345,14,11
C_6,9.055385138137417,0.8960553845713439,12,9
C_6,29.120439557122072,1.7384387646261121,13,0
C_6,2.8284271247461903,-2.6344941491974563,41,8
C_6,5.656854249492381,3.141592653589793,39,6
C_6,2,-0.7853981633974483,43,10
C_6,4.123105625617661,1.3258176636680326,45,10
C_6,2.23606797749979,-2.4329663814621227,46,14
C_6,4.123105625617661,2.922923707715851,47,12
C_6,4.47213595499958,-2.279422598922567,46,16
C_6,2,-2.677945044588987,50,14
C_6,5.385164807134504,-1.9513027039072615,48,14
C_6,4.47213595499958,-0.7266423406817255,50,19
C_6,2.23606797749979,1.5707963267948966,54,21
C_6,2.8284271247461903,-1.2490457723982544,53,23
C_6,2,0.7853981633974483,55,25
C_6,11.180339887498949,-1.750649826587375,55,27
C_6,5.656854249492381,0.9652516631899266,66,25
C_6,2.23606797749979,1.2490457723982544,70,29
C_6,5.656854249492381,-1.2490457723982544,69,31
C_6,2,0.7853981633974483,73,35
C_6,2.23606797749979,1.1071487177940904,73,37
C_6,3.1622776601683795,0.7853981633974483,71,38
C_6,4.47213595499958,NA,68,37
C_6,7.810249675906654,-0.23109066719589721,66,33
C_6,26.076809620810597,0.128009058673197,61,27
C_6,3.1622776601683795,2.459276098715045,47,5
C_6,4.47213595499958,0.1418970546041639,50,6
C_6,3.605551275463989,0.12435499454676141,54,8
C_6,5,1.6262948320406134,57,10
C_6,2.23606797749979,NA,54,14
C_6,2,-1.1071487177940904,55,16
C_6,5.656854249492381,0.7853981633974483,57,16
C_6,2.8284271247461903,3.141592653589793,61,20
C_6,2.8284271247461903,-1.5707963267948966,59,18
C_6,4.47213595499958,-2.819842099193151,57,20
C_6,2,2.0344439357957027,61,18
C_6,2.8284271247461903,-2.356194490192345,61,20
C_6,2.23606797749979,1.8925468811915387,63,18
C_6,1,2.0344439357957027,64,20
C_6,3,3.141592653589793,63,20
C_6,2,1.5707963267948966,66,20
C_6,13.038404810405298,-1.0040671092713902,66,22
C_6,6.4031242374328485,0.10801172470004627,77,29
C_6,5,-1.3182420510168371,82,33
C_6,4.123105625617661,-2.743070207923373,86,30
C_6,4,-2.896613990462929,82,31
C_6,6,NA,86,31
C_6,2.8284271247461903,0.7853981633974483,80,31
C_6,5,-1.7126933813990606,78,29
C_6,4,2.498091544796509,75,33
C_6,4.47213595499958,-1.1071487177940904,75,29
C_6,4.242640687119285,0.32175055439664213,71,27
