model,prior_par0_st1,prior_par1_st1,minNegLike,AIC_model,st1_par0,st1_par1
weibull,12.8784,21.113,17976931348623157e292,Inf,12.878400000000001,21.113
weibull,13.8849,11.9982,17976931348623157e292,Inf,13.884899999999998,11.998200000000002
weibull,14.4026,13.6394,17976931348623157e292,Inf,14.402599999999998,13.6394
weibull,3.4843,1.8194,17976931348623157e292,Inf,3.4843000000000006,1.8194
weibull,2.9149,6.033,1169.817979556844,2343.635959113688,1.4720411983554906,4.663398092292635
gamma,4.2559,3.2189,1119.8424221301384,2243.684844260277,4.168601701384806,2.4708553680423946
gamma,3.3064,4.465,1119.8424221303646,2243.6848442607293,4.168601294556546,2.470852656533084
gamma,6.203,5.7079,1119.8424221312102,2243.6848442624205,4.168599546788644,2.4708517983420584
gamma,5.3173,5.7516,1119.8424221314308,2243.6848442628616,4.1685992131745255,2.4708514795050727
gamma,5.5038,1.617,1119.8424221311398,2243.6848442622795,4.168599652483806,2.470851893833271
gamma,5.924,4.2565,1119.842422131581,2243.684844263162,4.168599086710561,2.470851135556904
gamma,5.954,7.5106,1119.8424221311425,2243.684844262285,4.168599612595205,2.47085197169326
gamma,5.966,1.988,1119.8424221308987,2243.6848442617975,4.168599860023107,2.470853170174455
gamma,5.384,5.5812,1119.8424221306354,2243.684844261271,4.168600580640338,2.4708525082430715
gamma,5.6444,7.2146,1119.8424221300775,2243.684844260155,4.168601676604896,2.4708548914765767
gamma,3.6292,2.3212,1119.8424221290707,2243.6848442581413,4.168606285630569,2.4708569649600274
gamma,3.7444,5.1481,1119.8424221311714,2243.6848442623427,4.168599678077705,2.4708517104764356
gamma,4.8981,7.5357,1119.8424221312246,2243.684844262449,4.1685995422839115,2.470851734665404
gamma,4.5339,6.9697,1119.8424221312039,2243.6848442624078,4.168599613884793,2.4708516949750057
gamma,3.2203,4.242,1119.8424221311948,2243.6848442623896,4.168599519360993,2.4708519294042266
gamma,5.9235,2.3664,1119.8424221312312,2243.6848442624623,4.168599544856931,2.470851703818866
gamma,5.9605,6.7452,1119.8424221295732,2243.6848442591463,4.16860301411998,2.470855047967682
gamma,6.0261,4.0219,1119.842422131656,2243.684844263312,4.168598753467433,2.470851511495488
gamma,5.1233,5.0508,1119.842422131158,2243.684844262316,4.168599610868247,2.4708518961102155
gamma,4.7884,5.5081,1119.842422131151,2243.684844262302,4.168599643375576,2.4708518619461755
gamma,6.024,5.0265,1119.842422131331,2243.684844262662,4.168599431042817,2.4708514934488184
gamma,4.2472,7.1921,1119.8424221318248,2243.6848442636497,4.168598752770582,2.4708508220223835
gamma,3.3622,1.8081,1119.8424221310738,2243.6848442621476,4.168599840549671,2.4708518263515034
gamma,2.8,3.47,1119.842422133245,2243.68484426649,4.168596980140075,2.47084936763322
gamma,5.9921,7.2355,1119.8424221309167,2243.6848442618334,4.168599996081824,2.4708522523138123
gamma,3.254,4.8693,1119.842422131148,2243.684844262296,4.168599599694746,2.4708519511220186
gamma,2.8734,5.8966,1119.8424221315233,2243.6848442630467,4.168599691370146,2.470850684937948
gamma,6.3164,5.565,1119.8424221311889,2243.6848442623777,4.16859952834694,2.4708519137729357
gamma,3.871,2.1791,1119.8424221290745,2243.684844258149,4.168606359701832,2.4708569404407084
gamma,6.2008,2.1326,1119.8424221319196,2243.6848442638393,4.168598394780678,2.4708511406245477
gamma,2.9708,6.0093,1119.842422131312,2243.684844262624,4.168599412336198,2.47085159664562
gamma,4.2252,2.1325,1119.8424221312503,2243.6848442625005,4.168599464711166,2.470851772047209
gamma,4.6407,7.6463,1119.8424221307737,2243.6848442615474,4.168600705923182,2.4708518400315955
gamma,2.8616,3.0331,1119.8424221304272,2243.6848442608543,4.16860078997352,2.4708539903621736
gamma,4.2211,7.7787,1119.842422131259,2243.684844262518,4.168599352313983,2.470852030852076
gamma,4.2276,6.6297,1119.8424221306775,2243.684844261355,4.168600518148184,2.4708524049235114
gamma,4.5371,6.4288,1119.8424221308906,2243.684844261781,4.168600030697326,2.4708523278876164
gamma,2.9996,2.8397,1119.8424221308885,2243.684844261777,4.168599992687713,2.4708524369171982
gamma,2.9863,1.3757,1119.8424221315515,2243.684844263103,4.168599833442284,2.4708505283661895
gamma,6.3048,2.2922,1119.8424221313664,2243.684844262733,4.168599455623959,2.470851333151603
gamma,4.2607,4.1317,1119.8424221312268,2243.6848442624537,4.168599531526464,2.470851734465544
gamma,4.813,3.034,1119.842422131428,2243.684844262856,4.168599400267797,2.470851196791978
gamma,3.6249,4.6113,1119.8424221310113,2243.6848442620226,4.168599716596899,2.470852486654355
gamma,3.2693,3.5265,1119.842422131276,2243.684844262552,4.168599465529644,2.470851675040629
gamma,5.1256,2.5246,1119.8424221312794,2243.6848442625587,4.168599547104104,2.470851495951859
gamma,4.5687,7.8231,1119.8424221320624,2243.684844264125,4.168598850955134,2.4708500991995095
gamma,6.1673,2.5357,1119.8424221312428,2243.6848442624855,4.1685996787946324,2.4708514453689734
gamma,4.8348,7.6362,1119.842422129072,2243.684844258144,4.1686064125635856,2.470857039881547
gamma,5.9746,6.9048,1119.8424221294233,2243.6848442588466,4.168603583633744,2.4708555138004398
gamma,5.5028,3.2869,1119.842422131235,2243.68484426247,4.168599518529652,2.470851713741887
gamma,5.1814,1.9408,1119.842422131011,2243.684844262022,4.168599672511796,2.47085330513411
gamma,4.8897,7.7692,1119.8424221309845,2243.684844261969,4.168600185406791,2.4708516860812946
gamma,5.3973,4.3243,1119.8424221307112,2243.6848442614223,4.168600328634721,2.4708526196177654
gamma,5.3417,7.244,1119.842422131223,2243.684844262446,4.168599528447804,2.4708517656811413
gamma,3.5836,3.7408,1119.8424221312337,2243.6848442624673,4.168599541332689,2.4708516883844722
gamma,4.7003,3.2069,1119.8424221312032,2243.6848442624064,4.168599584686627,2.470851727304822
gamma,5.9561,2.1671,1119.842422131649,2243.684844263298,4.1685988300677215,2.4708513484405015
gamma,4.5426,3.3902,1119.842422131217,2243.684844262434,4.168599703304394,2.470851495925199
gamma,3.5702,2.9899,1119.8424221305504,2243.684844261101,4.168601120933917,2.470852170458913
gamma,3.0843,4.7489,1119.8424221307191,2243.6848442614382,4.1686002431381866,2.4708528651313455
gamma,4.5199,2.0662,1119.8424221311966,2243.684844262393,4.1685996111460435,2.470851720990525
gamma,3.8069,6.2108,1119.842422131437,2243.684844262874,4.168599175782703,2.470851539112183
gamma,3.9229,6.1516,1119.8424221312089,2243.6848442624178,4.168599565979547,2.4708517596591215
gamma,3.8285,4.292,1119.8424221308421,2243.6848442616842,4.16860065409282,2.4708516896193906
gamma,5.415,1.3585,1119.8424221312926,2243.684844262585,4.168599331334467,2.470851884249375
gamma,6.0566,3.5278,1119.8424221312641,2243.6848442625283,4.168599474384452,2.470851690384916
gamma,5.414,5.5684,1119.8424221306857,2243.6848442613714,4.16860047437729,2.4708524394371247
gamma,3.7531,3.0851,1119.8424221290747,2243.6848442581495,4.168606292319542,2.47085705139452
gamma,5.9836,3.2244,1119.842422134119,2243.684844268238,4.168596509567187,2.4708480733676366
gamma,5.0081,4.0504,1119.8424221309679,2243.6848442619357,4.168599916064259,2.47085216933617
gamma,4.6794,2.9659,1119.8424221296582,2243.6848442593164,4.168602763359253,2.470855170774936
gamma,3.3693,3.8123,1119.8424221301584,2243.684844260317,4.168601426844165,2.470853630735387
gamma,4.3091,4.8558,1119.8424221312043,2243.6848442624087,4.168599567189325,2.470851765133937
gamma,5.0714,4.5573,1119.8424221301357,2243.6848442602713,4.168601446077689,2.4708543759093713
