model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
weibull,0.0213 _ 1.1524,6.0336 _ 4.3732,2700.1957606386095,5414.391521277219,1.0546935744909722,14.446014405825643,2.0538556504556036,4.707534384112305
weibull,1.6393 _ 1.7069,7.6368 _ 6.3779,2700.195764018126,5414.391528036252,1.0546997944230598,14.445825166882928,2.0538601610442386,4.707526082260679
weibull,0.3273 _ 1.1952,14.6228 _ 11.0353,2700.1958367663046,5414.391673532609,1.0546999044321073,14.44609217638235,2.053852990114805,4.707536180409976
weibull,0.3579 _ 1.2528,4.9202 _ 11.7502,2700.1957601484623,5414.391520296925,1.0546855474600356,14.446080450598428,2.0538524088165455,4.707542035287916
weibull,2.5714 _ 2.0682,7.6965 _ 9.7611,2700.195759928042,5414.391519856084,2.0538524293604445,4.70753758168726,1.0546959713089543,14.446092214028699
weibull,1.4563 _ 0.3166,11.4039 _ 7.5024,2700.195761499359,5414.391522998718,1.054684864598087,14.44588379281442,2.0538554225997787,4.707539398940275
weibull,0.8306 _ 0.4276,5.5788 _ 7.0523,2700.195798609854,5414.391597219708,2.053864892292161,4.70751889195186,1.0546928781518077,14.445624254606342
weibull,0.3019 _ 1.458,6.183 _ 9.4491,2700.1957694906023,5414.391538981205,1.0546969756207065,14.445967625813383,2.0538538948086633,4.707535149811815
weibull,0.489 _ 0.5145,14.6584 _ 1.4872,2700.1957934368975,5414.391586873795,1.05470377613813,14.446212965634375,2.053853200594015,4.707534232527154
weibull,1.8751 _ 1.3811,0.2855 _ 10.7038,2944.473368889889,5902.946737779778,1.7177781907680072,0.30719214710672305,1.215295035336021,5.569295735918884
weibull,1.8579 _ 2.2812,7.2355 _ 6.822,2700.1957596511693,5414.391519302339,1.0546988090188731,14.446002578884851,2.0538563793461213,4.7075311639516935
weibull,2.4315 _ 0.6323,2.4529 _ 2.6898,2700.195763462483,5414.391526924966,2.0538578963843666,4.707528202782385,1.0546931390345586,14.445770146090917
weibull,2.4086 _ 1.4207,12.568 _ 5.8122,2700.195763887168,5414.391527774336,2.0538589990326637,4.707533170127626,1.0546944734406063,14.445879592779693
weibull,2.1034 _ 2.4273,13.7652 _ 12.4043,2700.1957629247045,5414.391525849409,1.0547021223350987,14.44592774748631,2.053857251699964,4.707530665519213
weibull,0.6577 _ 1.6831,1.5484 _ 11.6609,2700.1957725890798,5414.3915451781595,2.0538547707368937,4.70753176592041,1.0547031691600561,14.44610088508511
weibull,1.2097 _ 2.1923,9.4135 _ 5.8857,2700.1957597059613,5414.391519411923,1.0546977397315376,14.445992327418967,2.053855247656786,4.70753230437092
weibull,0.1402 _ 0.6485,11.2264 _ 12.496,2700.1957645227812,5414.3915290455625,1.0546962393560397,14.446015286016543,2.0538532339970317,4.707531707441469
weibull,2.0466 _ 0.793,13.804 _ 1.8034,2700.1957646224814,5414.391529244963,2.0538638680434436,4.707522191968088,1.0546889539497788,14.445549531030272
weibull,2.4306 _ 2.3673,11.5118 _ 0.5886,2944.4733303348626,5902.946660669725,7.894774799288353e-77,1.6982998383181729,1.215294028775628,5.569296069379554
weibull,2.5994 _ 2.0903,3.9517 _ 7.6169,2700.1957930740837,5414.391586148167,2.0538561193037,4.707531864014857,1.0546970034284362,14.445972658738693
weibull,2.3677 _ 1.5629,7.3006 _ 12.0361,2700.1957681837416,5414.391536367483,2.05385127692214,4.707539071592671,1.054701891119171,14.446276531253492
weibull,2.3383 _ 0.7203,9.9611 _ 8.6861,2700.1957626888275,5414.391525377655,2.0538511522021987,4.7075366815506055,1.0546948036686257,14.446006030924709
weibull,1.2193 _ 1.2978,13.0381 _ 2.9044,2700.1957600342807,5414.3915200685615,1.0546950734703928,14.446109442716434,2.0538531093632386,4.70753697290343
weibull,1.1352 _ 2.6334,0.249 _ 8.9575,17976931348623157e292,Inf,1.1352,0.249,2.6334,8.957499999999998
weibull,1.0453 _ 1.9379,4.6442 _ 0.3902,2944.4734888512608,5902.9469777025215,1.2152943657755015,5.569298770871551,0.24575308341071653,4.641290232638047
weibull,0.8711 _ 0.9947,1.1803 _ 13.3988,2700.195759638743,5414.391519277486,1.0546976446229788,14.44596739422995,2.0538563774967873,4.7075308266115385
weibull,2.5644 _ 0.919,10.3036 _ 1.16,2700.195759757591,5414.391519515182,2.053855840352567,4.707534025181465,1.054694568180269,14.446025323051163
weibull,1.6465 _ 1.9452,11.1202 _ 5.4946,2700.1957598478066,5414.391519695613,1.0546983245600594,14.446004778319661,2.053857942414942,4.707532150107972
weibull,1.2019 _ 2.4823,1.0589 _ 3.4939,2700.1957628102878,5414.3915256205755,1.0546953575120124,14.446045227505245,2.0538574438495396,4.707530770034497
weibull,1.6298 _ 0.5266,11.3472 _ 11.1567,2700.1957601983668,5414.3915203967335,1.0547022537904012,14.446070253453616,2.0538590273927526,4.70753212959058
weibull,2.4452 _ 0.9023,1.5667 _ 7.4572,2700.195767838319,5414.391535676638,1.054697094457887,14.445985014568674,2.053856486446146,4.707532999927967
weibull,1.52 _ 2.3139,12.2862 _ 10.7861,2700.1957596869006,5414.391519373801,1.0546976071415022,14.445962873497923,2.0538562350120806,4.707532261663309
weibull,0.4177 _ 2.6324,3.3018 _ 9.0592,2700.1957617431276,5414.391523486255,2.053853566083517,4.707534316937379,1.0546930780457937,14.445971521986095
weibull,1.8276 _ 2.3398,12.9097 _ 8.837,2700.195765346273,5414.391530692546,1.054694459211105,14.445839306563595,2.0538580013982304,4.707529198170559
weibull,0.0969 _ 2.1323,14.7973 _ 3.6515,2700.195761303753,5414.391522607506,1.0547006650543365,14.446222784070262,2.0538542021461414,4.707535255564285
weibull,1.7588 _ 2.4304,4.1593 _ 5.334,2700.19575944039,5414.39151888078,1.054695246306184,14.445968050865012,2.0538555301388866,4.7075323665677
weibull,1.4272 _ 0.7279,6.2594 _ 10.9788,2700.1957598476074,5414.391519695215,2.0538556274340882,4.707532839006891,1.0546975031739,14.445975242772922
weibull,2.4499 _ 0.1165,0.484 _ 6.7838,2944.4733528650054,5902.946705730011,8.816950674283973,0.06717672212521077,1.2152947515719532,5.569295480788781
weibull,0.8178 _ 0.2176,1.6406 _ 3.3381,2700.195774775216,5414.391549550432,1.0546973105580792,14.445988320086402,2.0538566989667544,4.7075330875228465
weibull,1.3916 _ 1.3801,8.2345 _ 7.431,2700.1957643608966,5414.391528721793,1.0547064201716536,14.445904088008824,2.0538627337948814,4.707525551450149
weibull,1.1522 _ 1.4154,2.751 _ 13.9398,2700.195761907825,5414.39152381565,2.0538521140161423,4.707537955818981,1.0546926291510836,14.446139428250271
weibull,1.0713 _ 2.6039,3.9832 _ 14.2116,2700.1957599045313,5414.391519809063,1.0546932340646904,14.446040945903459,2.053853069656753,4.707535867549871
weibull,0.0787 _ 1.1153,2.9287 _ 8.1,2700.1957633420343,5414.391526684069,1.054695685935878,14.445992658647299,2.0538569133972526,4.707531016388946
weibull,1.2176 _ 1.516,6.6854 _ 4.914,2700.1957597593655,5414.391519518731,1.0546960374656553,14.44596753772874,2.0538557813984406,4.707532894827803
weibull,1.751 _ 2.014,5.1511 _ 0.6591,2944.473331894823,5902.946663789646,8.113826982354913e-117,11879630911461199e29,1.2152941245898499,5.569303060796078
weibull,0.7278 _ 0.5834,4.1675 _ 7.5395,2700.1958036517203,5414.391607303441,2.0538626224442926,4.707525883263718,1.0546973846636583,14.445717801779466
weibull,2.2895 _ 1.2108,8.8433 _ 3.7039,2700.1958091901924,5414.391618380385,2.053856743805545,4.707533188130368,1.0546966269822688,14.445971669247134
weibull,0.1729 _ 2.2147,12.5685 _ 5.52,2700.195762023119,5414.391524046238,1.0546993510392424,14.446095456815323,2.053854990474564,4.707533114850625
weibull,0.854 _ 2.2179,0.2631 _ 13.6495,2700.195760943043,5414.391521886086,1.054700790137683,14.445843625896122,2.053862070942533,4.7075236075433295
weibull,0.1058 _ 2.172,14.5178 _ 3.6202,2700.1957609612577,5414.3915219225155,1.0546978473397628,14.446159861295083,2.0538493432121436,4.707538552312804
weibull,2.4341 _ 0.9674,7.7008 _ 12.053,2700.1958505178577,5414.391701035715,2.053856815114537,4.7075244402459715,1.0546939642862223,14.445702188718226
weibull,0.0727 _ 0.2437,0.7193 _ 8.2762,2700.1957759474844,5414.391551894969,1.0546941924206712,14.445923388632659,2.0538554653398133,4.70753350268285
weibull,2.3218 _ 2.6387,2.6724 _ 8.6524,17976931348623157e292,Inf,2.3218,2.6724,2.6387,8.652399999999998
gamma,14.2496 _ 9.178,9.8895 _ 14.975,2659.2413661149158,5332.4827322298315,4.280469126478809,2.2513211078701287,17.342355237569585,15.18316140403238
gamma,4.7665 _ 7.2726,0.7884 _ 3.2726,2659.241368915633,5332.482737831266,4.280473890260064,2.2513254128348907,17.3425847535787,15.183409868367528
gamma,7.9118 _ 11.2332,10.8475 _ 7.0491,2659.2413705701333,5332.482741140267,17.34236447496592,15.18322057007752,4.280469572025989,2.2513216648521555
gamma,5.8447 _ 9.0546,14.624 _ 8.0527,2659.2413694646893,5332.482738929379,17.3421760981615,15.183107866002443,4.280467099634977,2.2513174171570967
gamma,11.4816 _ 14.2687,13.29 _ 1.0851,2659.2414498369617,5332.482899673923,17.342481293727715,15.18328646152072,4.2804730088570055,2.2513245843356735
gamma,8.359 _ 0.6895,7.8073 _ 9.4397,2659.2413662434133,5332.4827324868265,4.280472787618827,2.2513232149084725,17.342447515078238,15.183253416899303
gamma,6.0301 _ 7.4783,4.759 _ 14.51,2659.2413661024916,5332.482732204983,4.2804695774255235,2.251321488368632,17.34238260049894,15.183226396567091
gamma,2.8315 _ 4.0354,12.2773 _ 8.9718,2843.42901256012,5700.85802512024,5.143315668386887,3.5368879596985074,288564011.5662174,2.3740376537624202e-7
gamma,8.8986 _ 1.9813,9.2882 _ 1.5698,2659.2413665201025,5332.482733040205,17.34240015366849,15.183229769246063,4.280470561267926,2.2513221061957918
gamma,6.4561 _ 5.3436,12.3662 _ 12.6427,2659.2413662301087,5332.482732460217,17.34237962398944,15.183234810746265,4.280470265001881,2.2513217079398964
gamma,4.5941 _ 7.5045,1.2555 _ 14.8305,2659.2413662965173,5332.482732593035,4.280468829204463,2.2513212385177503,17.342359726037643,15.183206105817561
gamma,13.2351 _ 8.1694,3.2076 _ 12.2922,2843.4291887605527,5700.8583775211055,5.143314567651107,3.536888049240471,225537.07829001668,4.774666652680515e-5
gamma,2.4771 _ 5.2866,10.8093 _ 13.7214,2843.4289833800535,5700.857966760107,5.143314612852768,3.536888138390396,567345749.5456909,1.2158450520310682e-7
gamma,14.8456 _ 9.1936,1.0115 _ 6.3039,2843.428990127936,5700.857980255872,106.8477476295885,4113.760528600507,5.1433139056068935,3.5368874016392686
gamma,1.1855 _ 2.4495,10.6684 _ 10.1093,2843.429024436805,5700.85804887361,5.14331629227255,3.53688801526329,7153386733.009272,7.81978773923422e-9
gamma,14.9856 _ 9.1081,4.2161 _ 5.2622,2843.429077143321,5700.858154286642,5.1433146870216095,3.536889599577271,5.373504525937541e-22,509268740112.15045
gamma,6.7244 _ 11.3752,10.7504 _ 4.7408,2659.2413662500526,5332.482732500105,17.342426510966376,15.183256488196513,4.280472562983729,2.251322947619738
gamma,2.337 _ 1.6716,2.29 _ 3.1389,2659.241366157787,5332.482732315574,4.280470620406272,2.251322533952148,17.342417118433147,15.183254339476424
gamma,0.3129 _ 6.9965,0.6933 _ 14.4821,2659.2413695263876,5332.482739052775,4.280470458987361,2.2513204976341212,17.342356770229095,15.18319435681594
gamma,5.3001 _ 11.7753,8.5789 _ 0.5634,2843.428983292122,5700.857966584244,5.143308706823599,3.5368810559404578,66150175605.30782,275.72694649191504
gamma,7.1514 _ 3.881,3.7867 _ 11.7735,2659.2413660276743,5332.482732055349,4.280467928169887,2.2513188373618536,17.342447031444454,15.183243016084798
gamma,4.584 _ 1.744,7.7277 _ 8.4737,2659.241366208656,5332.482732417312,4.280470211264201,2.2513220126218223,17.34244250929101,15.183288674201142
gamma,9.6633 _ 10.9541,6.8565 _ 5.1179,2659.241366077884,5332.482732155768,17.342403820545297,15.183240379344763,4.280469758270864,2.251322233885383
gamma,2.0344 _ 12.4681,2.3431 _ 6.959,2659.2413661645987,5332.4827323291975,4.280470496366574,2.2513223154737085,17.342423865462965,15.183220406253186
gamma,6.2613 _ 5.352,14.7767 _ 7.2126,2659.2413660984325,5332.482732196865,17.34233605438396,15.183183082268807,4.280470414875502,2.251321195090826
gamma,8.014 _ 7.4522,11.5526 _ 1.9453,2659.2413718863554,5332.482743772711,17.34228774267493,15.18307176767834,4.280469111831156,2.251320492449536
gamma,11.2851 _ 12.3109,3.9948 _ 0.9349,2659.241376370424,5332.482752740848,17.34229520837457,15.183144779456878,4.280473373386434,2.2513243699052876
gamma,6.4137 _ 6.9632,2.8009 _ 11.7105,2659.2413686539917,5332.482737307983,4.280462783152556,2.251314928052483,17.342042819146954,15.182950299876257
gamma,0.2312 _ 13.3607,10.7011 _ 1.4034,2843.429078726969,5700.858157453938,17.092556140343603,12.908766171630665,5.143314771060387,3.536888205070813
gamma,14.9177 _ 12.9682,9.2557 _ 5.9334,2659.241366757416,5332.482733514832,17.342431213053807,15.183244606498164,4.2804714892221565,2.2513234858359836
gamma,2.4102 _ 0.6867,5.3037 _ 9.2659,2659.241367899327,5332.482735798654,4.280468375936467,2.2513209869369146,17.342234855022244,15.183088189160994
gamma,1.2366 _ 11.7482,12.2501 _ 1.3425,2819.1619620483907,5652.323924096781,4.272243565146168,0.2244677345140736,5.2159054503153675,3.7135113307490153
gamma,4.2439 _ 5.7627,5.614 _ 2.801,2659.2413662667736,5332.482732533547,17.34241359484927,15.183287603739828,4.280472814439381,2.2513244198024625
gamma,3.349 _ 8.5216,9.5266 _ 12.1431,2843.4292413651883,5700.858482730377,5.143314659264681,3.53688814621327,70882.39288592218,1.2956403923632307e-4
gamma,4.4475 _ 3.0632,7.35 _ 1.6166,2659.2413661858764,5332.482732371753,17.342437748141187,15.183273009719818,4.280471058256924,2.2513231862783214
gamma,1.8239 _ 7.5545,2.171 _ 6.3415,2659.2413665351346,5332.482733070269,4.280467786671301,2.251319497433464,17.342190799674192,15.183059119782774
gamma,8.461 _ 10.0356,7.9683 _ 9.7233,2659.2413757948398,5332.4827515896795,4.280464138644985,2.2513153369494487,17.341921587833003,15.18274641296829
gamma,11.183 _ 8.6644,13.0864 _ 8.9342,2659.2413663683087,5332.482732736617,17.342469957238116,15.183263230321352,4.280471191935842,2.251323660776633
gamma,0.5693 _ 11.5269,0.75 _ 7.1785,2659.2413662916597,5332.482732583319,4.280472555777702,2.2513244989847117,17.34241074355678,15.183252871934597
gamma,1.214 _ 0.6367,0.515 _ 10.4024,2659.2415681925845,5332.483136385169,17.34242925999134,15.183320285646095,4.2804721262350105,2.2513239486444565
gamma,12.4846 _ 9.2454,14.3913 _ 12.1866,2659.241366043115,5332.48273208623,17.342438807117027,15.183322360512888,4.280473528882017,2.251325698646372
gamma,0.2574 _ 0.6378,11.2129 _ 7.4322,2843.429137385141,5700.858274770282,5.143309828208544,3.5368824115790725,2453249609176095e79,7.237493653357534e-92
gamma,3.9571 _ 1.8953,7.3219 _ 13.4462,2843.4290352028097,5700.858070405619,2041178692029867e18,9.575385078797225e-31,5.14330875978459,3.5368824792535754
gamma,7.8312 _ 4.6392,5.1386 _ 5.0971,2659.241366526443,5332.482733052886,17.342381147139307,15.183232123463354,4.280470066276589,2.251321681847162
gamma,8.0165 _ 3.0864,11.6997 _ 2.8102,2659.2413660804223,5332.4827321608445,17.342407206341544,15.183237808250626,4.280471720100343,2.251322669596239
gamma,7.4237 _ 4.0232,7.8563 _ 5.8999,2659.2413665088156,5332.482733017631,17.342359531973504,15.183211982655303,4.280470518895419,2.2513217575869207
gamma,10.7965 _ 0.2688,11.64 _ 5.8007,2659.2413673986644,5332.482734797329,4.2804686123082885,2.2513184968067104,17.34221983259039,15.183066682052035
gamma,3.9315 _ 1.228,13.2003 _ 5.9936,2843.4291645956337,5700.858329191267,464078.78376845195,1.3714727683985777e-4,5.143312041416136,3.5368842957362445
gamma,1.5652 _ 2.2678,6.2052 _ 2.4409,2659.2413662640006,5332.482732528001,17.342415585966464,15.183315108505393,4.280474227612231,2.2513261101791446
gamma,5.3983 _ 5.5796,12.8661 _ 7.8509,2809.188742701894,5632.377485403788,5.0997071505765295,3.474053944684248,88.14191915895061,6.157520346591747e-5
gamma,8.3784 _ 14.6353,12.0888 _ 5.4581,2809.4144712262855,5632.828942452571,88.1418841491678,1.2424086058814273e-4,5.0718137184078165,3.412636030146155
gamma,9.7239 _ 4.3313,1.7556 _ 13.5973,2824.4624082382184,5662.924816476437,5.074008480604137,3.428900317340915,44.412607848144816,0.14072427002167484
gamma,6.2112 _ 10.0552,1.8059 _ 2.8618,2843.4289854234144,5700.857970846829,0.31676779554782986,0.02874971514991162,5.143311740479129,3.5368862343818765
gamma,7.1061 _ 9.6526,13.6694 _ 11.8973,2659.241369901721,5332.482739803442,4.280467678323138,2.2513190646696777,17.342301777304144,15.183164395547282
gamma,7.876 _ 9.9681,3.2544 _ 5.8665,2659.2413661482065,5332.482732296413,4.28047038839602,2.251322029892636,17.342453761123885,15.183263098265783
gamma,12.6316 _ 7.2243,14.6778 _ 8.0979,2659.2413678946564,5332.482735789313,17.342355897687664,15.183199559901036,4.280469893993102,2.251321279951175
gamma,11.6337 _ 6.3292,13.5606 _ 12.7684,2659.241366148057,5332.482732296114,4.280471165863881,2.2513222755379334,17.342344073003346,15.183207594598146
gamma,7.1651 _ 12.0643,13.6892 _ 10.1015,2659.2413670042947,5332.482734008589,4.280465160662034,2.251315599623925,17.34224081601717,15.183177265503463
gamma,9.5783 _ 1.5556,7.6805 _ 8.4902,2659.241366424714,5332.482732849428,4.280470516590438,2.251321704063194,17.342379480612742,15.183229863075963
gamma,6.726 _ 7.4174,6.8136 _ 7.4954,2659.2413702228305,5332.482740445661,4.2804699565743,2.251321386318946,17.342405805510182,15.183234627029467
gamma,11.4701 _ 3.5591,12.6451 _ 0.6605,2659.2413665348918,5332.4827330697835,17.342359687847665,15.183221491474027,4.280469524919153,2.2513216254137562
gamma,7.6254 _ 4.5514,12.0683 _ 6.5748,2659.241366663383,5332.482733326766,17.342365147079974,15.18317943375123,4.280470114816403,2.251320982251264
gamma,7.4794 _ 1.1983,5.4101 _ 9.8284,2659.2413662017675,5332.482732403535,4.280471395233312,2.2513235589795357,17.34240388848955,15.183238793690437
gamma,7.264 _ 9.7436,9.1962 _ 10.6015,2659.241366634341,5332.482733268682,4.2804668631166205,2.2513172539906967,17.342319331219773,15.183135277588791
gamma,10.2748 _ 8.8977,3.8933 _ 9.463,2659.241370817891,5332.482741635782,4.280469639405084,2.2513218546038987,17.342381355076476,15.183214265984143
gamma,6.0262 _ 12.3335,13.4673 _ 3.4777,2809.0715312699836,5632.143062539967,88.14188115212113,5.68193460934169e-5,5.050139398381852,3.4229616785665975
gamma,14.2746 _ 8.6531,10.5129 _ 6.2928,2659.241366231682,5332.482732463364,17.342391433961453,15.183226028381432,4.280471173809279,2.2513223021354993
gamma,14.9555 _ 14.1583,12.4423 _ 0.6305,2659.2413741463656,5332.482748292731,17.342354372238493,15.183189076009334,4.2804700477356725,2.2513217565974615
gamma,9.9916 _ 6.6449,0.4248 _ 7.2492,2659.2413663291827,5332.482732658365,4.280472421875275,2.251323384762474,17.342532940570955,15.183392475648624
gamma,12.0916 _ 10.5948,7.8504 _ 8.9738,2659.2413953136033,5332.482790627207,4.280470023837383,2.2513214740254246,17.342341979797137,15.183185515769036
gamma,13.8945 _ 14.1899,4.4153 _ 13.9085,2659.241367529693,5332.482735059386,4.280470038664227,2.2513225084122843,17.34244112446843,15.183236358856618
gamma,9.0563 _ 3.1271,9.1625 _ 13.8404,2659.241366356181,5332.482732712362,4.280469586451334,2.2513221886829182,17.342426812690046,15.183250789338528
gamma,8.1558 _ 4.5053,2.4602 _ 2.6763,2659.2413665140957,5332.482733028191,4.2804718907130805,2.2513224008396397,17.342390184526533,15.183226563295452
gamma,9.3085 _ 7.3188,1.008 _ 14.5931,2659.2413661422206,5332.482732284441,4.2804729335621605,2.251324306794009,17.342427384064155,15.183231643670652
