model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
weibull,0.3938 _ 1.431,10.535 _ 1.4191,2700.1957638267104,5414.391527653421,1.0546995586972412,14.445956583695429,2.0538569749866413,4.707529983889568
weibull,2.2812 _ 1.7934,1.0719 _ 11.1846,2700.195767502098,5414.391535004196,2.053853043401645,4.707538954436274,1.0546939206863755,14.446082277216144
weibull,2.6893 _ 1.0252,2.9668 _ 1.5907,2700.195783048541,5414.391566097082,2.053860127450077,4.707528184447898,1.0547083307369123,14.44603955320667
weibull,1.9467 _ 0.2327,5.6982 _ 7.0682,2700.195759743312,5414.391519486624,2.053855644672874,4.707535144964425,1.0546949028041763,14.446069591653687
weibull,0.2954 _ 0.9036,2.1827 _ 4.0779,2700.1957618630186,5414.391523726037,1.054697139230559,14.446033205913187,2.053852411428117,4.707538003020538
weibull,0.5451 _ 0.2297,10.5525 _ 13.513,2700.1957597427395,5414.391519485479,2.0538563690439617,4.707531285160832,1.0546964397032537,14.445977883423707
weibull,0.1782 _ 2.4502,7.2974 _ 9.1031,2700.195759815558,5414.391519631116,1.0546966219773843,14.445975880005857,2.0538550020381523,4.707531416570077
weibull,2.3275 _ 2.5474,3.9424 _ 4.6887,17976931348623157e292,Inf,2.3275,3.9423999999999997,2.5474,4.6887
weibull,1.6395 _ 1.98,7.3558 _ 10.3499,2700.195759884556,5414.391519769112,1.054704952966513,14.445976611353501,2.053852710107358,4.7075343294575696
weibull,2.4611 _ 0.52,8.9099 _ 7.7735,2700.1957680513588,5414.3915361027175,1.054691798813899,14.446035051873546,2.053852452943915,4.70753460067973
weibull,0.7226 _ 1.0468,3.1946 _ 10.8676,2700.195804576065,5414.39160915213,2.0538557911354824,4.707528490885258,1.0547061125211428,14.446054896305338
weibull,2.1263 _ 1.1245,6.5166 _ 1.1184,2700.1957989351076,5414.391597870215,2.053855962562735,4.7075320165340475,1.0546984237841386,14.446007193243549
weibull,0.2137 _ 1.9024,6.2303 _ 12.2834,2700.195794980035,5414.39158996007,2.0538556698331862,4.707533098706014,1.0546961839292532,14.44598736846694
weibull,1.714 _ 0.9623,13.8907 _ 13.5371,2700.1957604544104,5414.391520908821,2.053850835041081,4.707539202451785,1.0546901587684345,14.445936164663369
weibull,0.1934 _ 1.7062,12.9967 _ 9.7068,2700.1957596361017,5414.391519272203,1.0546959398278632,14.4460041164363,2.053855221851046,4.7075327906711415
weibull,2.4243 _ 1.8754,14.0874 _ 1.5738,2700.1957596626357,5414.3915193252715,1.0546970447316655,14.446006947098823,2.053854019172163,4.707532589965173
weibull,2.5059 _ 0.3926,3.3996 _ 7.5737,2700.1957626446983,5414.391525289397,2.053852968768426,4.707532238977859,1.0546942997818374,14.445993790706913
weibull,2.288 _ 2.5624,7.5707 _ 9.1011,2700.195842009283,5414.391684018566,1.054700063267704,14.44608219578097,2.0538545553314393,4.707533150482784
weibull,1.3228 _ 1.2714,4.2026 _ 13.2287,2700.195761973258,5414.391523946516,2.053853563764467,4.707533080339032,1.0546987797498948,14.446051806297465
weibull,1.6883 _ 2.3647,11.7856 _ 6.4817,2700.1957612348765,5414.391522469753,1.0546891411428714,14.445672978846796,2.053859751074746,4.707527122305224
weibull,1.7843 _ 0.966,3.6013 _ 2.1704,2700.1957596733823,5414.391519346765,2.053857610223131,4.707533656375208,1.0546970436998107,14.446013995586327
weibull,2.1552 _ 0.2414,14.6137 _ 10.4606,2700.195759795933,5414.391519591866,1.054696932863628,14.445984168987374,2.053855990198448,4.707531416903994
weibull,0.3338 _ 1.9379,3.671 _ 1.3413,2700.195813737981,5414.391627475962,1.0546927462486837,14.446051665876212,2.053852061903124,4.7075352520339155
weibull,0.9623 _ 2.658,3.8391 _ 2.2297,2700.195797593578,5414.391595187156,1.0546923245860123,14.44517243871466,2.053873330934115,4.707510881736476
weibull,2.3288 _ 0.6327,11.5173 _ 13.314,2700.195759514792,5414.391519029584,1.0546979135647174,14.44598225623399,2.053855833998655,4.707532290075042
