model,prior_par0_st1,prior_par1_st1,minNegLike,AIC_model,st1_par0,st1_par1
weibull,0.8093,4.3773,1721.7528443935269,3447.5056887870537,1.16193752901314,6.348514594430329
weibull,0.5779,1.2509,1721.7528443933645,3447.505688786729,1.161937652478835,6.348515095912018
weibull,1.3677,13.4801,1721.752844393407,3447.505688786814,1.161937618032574,6.348514935464966
weibull,1.6918,3.9539,1721.7528443935064,3447.505688787013,1.1619376551801763,6.348513948364769
weibull,0.2204,12.238,1721.7528443934507,3447.5056887869014,1.1619376228984941,6.348514610548436
weibull,0.5831,11.3697,1721.752844393631,3447.505688787262,1.1619374319294042,6.348514536463946
weibull,0.5434,5.1111,1721.7528443930457,3447.5056887860915,1.1619377619115836,6.3485176730051815
weibull,2.5582,8.6864,17976931348623157e292,Inf,2.5582,8.686400000000003
weibull,1.2586,7.0265,1721.7528443934793,3447.5056887869587,1.1619374979867718,6.348515399494215
weibull,2.3595,9.5403,1721.752844393913,3447.505688787826,1.1619375035668844,6.348512100762215
weibull,0.82,10.3962,1721.7528443930871,3447.5056887861742,1.1619380529965895,6.348515706616606
weibull,0.984,7.0903,1721.752844393521,3447.505688787042,1.1619375832977725,6.348514326735652
weibull,0.3773,7.0851,1721.752844393832,3447.505688787664,1.1619371163447307,6.348518325353415
weibull,0.3194,7.5604,1721.7528443927276,3447.5056887854553,1.1619385264165776,6.348519035409046
weibull,0.984,2.4872,1721.7528443942351,3447.5056887884703,1.1619371204149607,6.348512836483044
weibull,1.0346,0.9662,1721.7528443925996,3447.5056887851993,1.1619386212938925,6.348521371792354
weibull,2.699,5.1629,17976931348623157e292,Inf,2.699,5.1629000000000005
weibull,2.4655,6.3249,17976931348623157e292,Inf,2.4655,6.3249
weibull,0.4048,9.8266,1721.7528443934618,3447.5056887869237,1.1619375997524917,6.348514654964628
weibull,2.0018,7.9294,1721.7528443926196,3447.5056887852393,1.161938631815424,6.348520952916281
weibull,2.1523,12.3947,1721.752844393831,3447.505688787662,1.161937519774884,6.348512489691531
weibull,2.4112,10.7955,1721.7528443939177,3447.5056887878354,1.1619374441246553,6.348512392393139
weibull,0.9432,11.9865,1721.752844393894,3447.505688787788,1.161937081346964,6.348519586727192
weibull,1.0346,7.7571,1721.7528443931324,3447.5056887862647,1.1619378304176686,6.348516075077374
weibull,1.972,5.1743,1721.7528443929057,3447.5056887858113,1.1619378325347902,6.34851907915846
weibull,1.6918,6.8285,1721.7528443945005,3447.505688789001,1.1619374262760864,6.348509416793605
weibull,0.2433,10.8308,1721.752844393375,3447.50568878675,1.1619375737127633,6.348515623128385
weibull,2.0154,11.0498,1721.752844393694,3447.505688787388,1.1619374910381277,6.3485136216543
weibull,0.8936,1.7636,1721.752844393477,3447.505688786954,1.1619375649018884,6.348514814194273
weibull,0.3567,8.7461,1721.7528443936217,3447.5056887872433,1.1619375589819307,6.3485136797251664
weibull,2.5954,6.7959,17976931348623157e292,Inf,2.5954,6.795899999999999
weibull,2.5892,13.4176,1721.7528443934248,3447.5056887868495,1.161937624490885,6.34851476371419
weibull,0.3361,8.763,1721.752844394141,3447.505688788282,1.1619375072976874,6.348510819450943
weibull,0.268,5.479,1721.752844395945,3447.50568879189,1.161936818168118,6.348506233972411
weibull,1.0321,14.1116,1721.752844393456,3447.505688786912,1.161938153376435,6.348513241143656
weibull,0.3941,4.3868,1721.7528443933302,3447.5056887866604,1.161937681210052,6.34851524308833
weibull,1.0832,6.5406,1721.752844393702,3447.505688787404,1.1619375624740387,6.348513139750587
weibull,2.398,7.8406,1721.7528443933866,3447.505688786773,1.1619377026860185,6.34851459868082
weibull,0.5652,12.9391,1721.75284439376,3447.50568878752,1.1619374093313783,6.348513779565532
weibull,1.4972,10.5321,1721.752844392951,3447.505688785902,1.1619377593457694,6.348519461814006
weibull,1.4279,9.2911,1721.7528443934816,3447.505688786963,1.1619376495447238,6.348514207728751
weibull,0.5061,11.1945,1721.7528443936508,3447.5056887873016,1.1619374182892732,6.3485144635974935
weibull,1.0109,1.5558,1721.7528443942356,3447.505688788471,1.1619370304723875,6.34851401336161
weibull,1.9505,14.7384,1721.7528443950848,3447.5056887901696,1.1619373610558221,6.348507241813923
weibull,2.2855,12.9391,1721.752844393525,3447.50568878705,1.161937568312579,6.348514333211288
weibull,2.1669,10.0305,1721.7528443938143,3447.5056887876285,1.1619375984599525,6.3485122442872
weibull,2.5582,3.5185,17976931348623157e292,Inf,2.5582,3.5185
weibull,2.4477,3.9558,17976931348623157e292,Inf,2.4477,3.9558000000000004
weibull,0.6722,9.1027,1721.7528443955628,3447.5056887911255,1.1619367839428798,6.34850807552944
weibull,0.8282,1.4877,1721.752844393511,3447.505688787022,1.1619374512986418,6.348515498764503
weibull,2.1847,0.659,17976931348623157e292,Inf,2.1847,0.659
weibull,1.5226,3.0674,1721.7528443925555,3447.505688785111,1.1619385215561455,6.348523110701445
weibull,2.2349,4.5267,17976931348623157e292,Inf,2.2349,4.5267
weibull,0.6541,9.0455,1721.7528443956473,3447.5056887912947,1.1619367448005538,6.348507999721348
weibull,1.8793,1.7464,17976931348623157e292,Inf,1.8793,1.7464
weibull,1.1845,7.8323,1721.7528443933065,3447.505688786613,1.161937692783118,6.3485153035402675
weibull,0.9218,10.0063,1721.7528443929664,3447.5056887859328,1.1619383270775945,6.34851645818666
weibull,1.2689,12.0622,1721.7528443944973,3447.5056887889946,1.161937855622553,6.348508652908548
weibull,2.6338,2.4273,17976931348623157e292,Inf,2.6338,2.4273
weibull,1.6849,11.9739,1721.7528443943265,3447.505688788653,1.1619368592874129,6.348518600016399
weibull,1.2855,1.8417,1721.7528443933797,3447.5056887867595,1.1619377057540463,6.348514623569806
weibull,0.7105,0.8777,1721.7528443934418,3447.5056887868836,1.1619376132351806,6.348514720965408
weibull,1.2486,12.5922,1721.7528443927215,3447.505688785443,1.1619380431200064,6.348522863358719
weibull,1.664,5.9824,1721.752844393567,3447.505688787134,1.1619375179556297,6.348514385347001
weibull,0.8054,5.8846,1721.752844393452,3447.505688786904,1.16193760329419,6.348514671061226
weibull,1.6174,2.3236,1721.7528443935223,3447.5056887870446,1.1619375777507708,6.348514330500238
weibull,0.8756,9.6086,1721.7528443934373,3447.5056887868745,1.161937619612969,6.348514701067008
weibull,1.0073,8.9689,1721.7528443933588,3447.5056887867177,1.1619376001099362,6.348515541787751
weibull,1.8675,12.3645,1721.7528443935837,3447.5056887871674,1.1619376385325817,6.348513544510407
weibull,0.3773,13.7467,1721.7528443956874,3447.5056887913747,1.1619364485964954,6.3485111857259575
weibull,0.3701,12.5693,1721.7528443926055,3447.505688785211,1.1619382596064098,6.3485218693920515
weibull,0.6289,12.0993,1721.752844393263,3447.505688786526,1.161937473573865,6.348519776816348
weibull,0.629,7.0925,1721.7528443938886,3447.505688787777,1.1619376313884755,6.348511753121042
weibull,1.1938,11.8351,1721.7528443935053,3447.5056887870105,1.1619374141072554,6.348515976296385
weibull,2.1133,13.6147,1721.7528443942385,3447.505688788477,1.161937327384755,6.348511189712164
weibull,0.422,10.6717,1721.752844393486,3447.505688786972,1.1619376160157646,6.348514391394753
weibull,0.683,10.433,1721.7528443933368,3447.5056887866735,1.1619375502722429,6.348516311957361
weibull,1.0109,8.2463,1721.752844393438,3447.505688786876,1.1619376259226923,6.348514696092428
weibull,1.4973,9.176,1721.7528443934802,3447.5056887869605,1.1619376063430726,6.348514420690509
weibull,0.984,12.2139,1721.7528443934189,3447.5056887868377,1.1619377333121914,6.348514246874452
weibull,1.0867,11.764,1721.7528443934077,3447.5056887868154,1.161938125303342,6.348513494650035
weibull,1.618,3.4006,1721.752844394204,3447.505688788408,1.1619372605296847,6.348511841599593
weibull,1.3197,3.0163,1721.7528443932051,3447.5056887864102,1.1619377111386056,6.348516265737109
weibull,2.1727,4.6371,17976931348623157e292,Inf,2.1727,4.637100000000001
weibull,2.45,7.9294,1721.7528443934657,3447.5056887869314,1.161937603185199,6.348514604899059
weibull,0.3869,2.1783,1721.7528443933006,3447.5056887866012,1.1619379135157202,6.348514399281643
weibull,0.6709,1.5283,1721.7528443934666,3447.505688786933,1.1619376599249953,6.348514276414847
weibull,0.3711,3.3797,1721.7528443932283,3447.5056887864566,1.1619380726546975,6.348514606786515
weibull,2.3347,8.9878,1721.752844394158,3447.505688788316,1.161937435886428,6.3485110506365965
weibull,1.6934,8.4257,1721.752844393471,3447.505688786942,1.1619376206731598,6.348514443019042
weibull,1.9827,9.8513,1721.7528443934123,3447.5056887868245,1.1619377002713784,6.348514459390197
weibull,1.1661,2.9449,1721.7528443934373,3447.5056887868745,1.1619376688910907,6.348514407843572
weibull,1.5799,8.7548,1721.7528443934573,3447.5056887869146,1.1619375721690215,6.348514928365748
weibull,2.4221,11.7862,1721.7528443937827,3447.5056887875653,1.1619376273714837,6.348512315798543
weibull,2.1214,0.9218,17976931348623157e292,Inf,2.1214,0.9218
weibull,0.9043,12.6456,1721.7528443933186,3447.505688786637,1.1619376778415655,6.348515358949905
weibull,2.3347,8.444,1721.752844393429,3447.505688786858,1.1619375747979328,6.348515099762443
weibull,2.3551,1.1548,17976931348623157e292,Inf,2.3551,1.1548
weibull,0.4169,7.8153,1721.7528443926558,3447.5056887853116,1.1619384894091516,6.348520040045791
weibull,1.2833,1.6519,1721.7528443935862,3447.5056887871724,1.1619375457059442,6.348514042395369
weibull,2.352,8.3742,1721.7528443937413,3447.5056887874825,1.161937611394003,6.348512639356615
weibull,0.4117,3.1584,1721.7528443932222,3447.5056887864444,1.1619377051767357,6.348516063968689
weibull,1.5355,9.1932,1721.7528443934661,3447.5056887869323,1.1619376059071145,6.348514607233577
weibull,2.352,1.2402,17976931348623157e292,Inf,2.352,1.2402
weibull,0.4256,14.411,1721.7528443933786,3447.505688786757,1.1619376612141183,6.348514901081805
weibull,0.4256,13.2428,1721.7528443934616,3447.505688786923,1.161937598289575,6.3485146005526785
weibull,2.4205,2.708,17976931348623157e292,Inf,2.4205,2.708
weibull,0.4048,13.9507,1721.7528443935041,3447.5056887870082,1.1619375945658375,6.348514316777088
weibull,1.2317,3.35,1721.75284439341,3447.50568878682,1.1619376288322945,6.34851494471186
weibull,1.4786,7.9961,1721.7528443935298,3447.5056887870596,1.1619376181615362,6.348513998225324
weibull,0.8593,11.3657,1721.752844393576,3447.505688787152,1.1619375783054373,6.348513906242434
weibull,1.6249,2.9554,1721.752844394285,3447.50568878857,1.1619375946309094,6.348509902490371
weibull,1.1506,0.7341,1721.752844393685,3447.50568878737,1.1619375394452678,6.3485133558187545
weibull,1.4917,2.0741,1721.752844393613,3447.505688787226,1.1619373888068432,6.3485151691356805
weibull,1.3378,11.6989,1721.752844393466,3447.505688786932,1.1619376020635919,6.348514627155029
weibull,1.3464,9.1027,1721.7528443934516,3447.505688786903,1.1619376152150689,6.348514666977931
weibull,1.868,10.1491,1721.7528443938884,3447.5056887877768,1.1619375027904166,6.348512297252623
weibull,2.6154,9.6837,1721.7528443937197,3447.5056887874393,1.1619374100735451,6.348513974019804
weibull,2.2344,3.4437,17976931348623157e292,Inf,2.2344,3.4437
weibull,1.2055,12.5632,1721.7528443934718,3447.5056887869437,1.1619375892216,6.348514667640467
weibull,1.1909,1.4702,1721.7528443940591,3447.5056887881183,1.1619375804373941,6.348511014471335
weibull,1.6507,10.4473,1721.752844393478,3447.505688786956,1.1619376048761136,6.34851447421218
weibull,2.2753,10.669,1721.752844394263,3447.505688788526,1.1619375397472798,6.34851015051673
weibull,1.1517,14.7621,1721.7528443935091,3447.5056887870182,1.1619375672262946,6.348514468699859
weibull,0.3701,4.2298,1721.75284439348,3447.50568878696,1.1619375966862118,6.3485145639441605
weibull,0.1174,14.4227,1721.7528443934739,3447.5056887869478,1.161937598565442,6.348514573961347
weibull,0.5831,5.4883,1721.7528443951005,3447.505688790201,1.16193702199286,6.34850863785485
weibull,1.9489,4.9145,1721.7528443934389,3447.5056887868777,1.1619376173230511,6.348514694256745
weibull,2.4702,7.9961,17976931348623157e292,Inf,2.4702,7.996100000000001
weibull,0.3306,3.4006,1721.7528443925553,3447.5056887851106,1.1619385298913427,6.348523169791481
weibull,0.2784,1.6814,1721.7528443938734,3447.5056887877467,1.1619378549733879,6.348511286860711
weibull,2.1898,8.6088,1721.7528443944539,3447.5056887889077,1.1619376300697484,6.3485090851273425
weibull,1.1081,4.3773,1721.7528443939705,3447.505688787941,1.1619374605284623,6.348511958758268
weibull,2.699,4.5028,17976931348623157e292,Inf,2.699,4.5028
weibull,1.8061,12.6612,1721.7528443936312,3447.5056887872624,1.1619375868098343,6.348513492219577
weibull,1.4917,5.0365,1721.752844393486,3447.505688786972,1.1619375922916022,6.348514514256956
weibull,2.3344,9.7912,1721.752844393623,3447.505688787246,1.16193753269897,6.34851389090469
weibull,1.4383,10.1277,1721.7528443935032,3447.5056887870064,1.1619376170723805,6.348514209517779
weibull,1.7604,4.0024,1721.7528443934953,3447.5056887869905,1.1619376070752583,6.348514406160954
weibull,2.0581,13.7467,1721.7528443935237,3447.5056887870473,1.1619375647736272,6.348514356846418
weibull,0.489,2.1683,1721.7528443934843,3447.5056887869687,1.1619375880158695,6.348514539176545
weibull,2.2654,13.9516,1721.7528443935423,3447.5056887870846,1.1619376240202341,6.348513882193465
weibull,0.621,3.1584,1721.75284439343,3447.50568878686,1.1619376167226996,6.348514773192311
weibull,1.9117,5.3405,1721.7528443934084,3447.505688786817,1.1619376258030438,6.348514920030027
weibull,1.3396,2.6605,1721.7528443931444,3447.505688786289,1.1619377363895476,6.348516679001699
weibull,1.8517,13.7172,1721.7528443934264,3447.5056887868527,1.1619375748470788,6.348515103168549
weibull,1.5935,3.6585,1721.7528443961646,3447.5056887923292,1.1619367432750956,6.348505821813677
weibull,1.9877,8.4402,1721.7528443936383,3447.5056887872765,1.1619375315869502,6.348513716424373
weibull,0.7073,8.1392,1721.75284439342,3447.50568878684,1.1619376293248627,6.348514727961935
weibull,0.3864,6.394,1721.7528443934798,3447.5056887869596,1.1619375933255365,6.348514558393546
weibull,0.5801,3.4403,1721.7528443935919,3447.5056887871838,1.1619374130616573,6.348515062637371
weibull,0.8827,1.3036,1721.7528443936746,3447.5056887873493,1.1619379340918672,6.34851215290436
weibull,1.3183,12.5693,1721.7528443958147,3447.5056887916294,1.161936788358412,6.348506932465241
weibull,2.6796,13.4631,1721.7528443929177,3447.5056887858354,1.16193778564622,6.3485221424347795
weibull,0.7825,11.1945,1721.7528443928018,3447.5056887856035,1.1619385424352933,6.348518272840262
weibull,2.1493,5.4071,1721.752844392967,3447.505688785934,1.1619379704961341,6.348517003225774
weibull,0.678,10.8308,1721.752844393367,3447.505688786734,1.161937589715845,6.348515554558997
weibull,1.2405,13.1071,1721.7528443941612,3447.5056887883225,1.1619377102475927,6.348510212476529
weibull,2.1126,1.2432,17976931348623157e292,Inf,2.1126,1.2432
weibull,1.4243,4.1257,1721.7528443925908,3447.5056887851815,1.1619383608493221,6.348521538756749
weibull,0.605,5.8968,1721.7528443935635,3447.505688787127,1.1619375520660933,6.348514186564093
weibull,2.4655,8.9832,1721.7528443935394,3447.5056887870787,1.1619377303092917,6.3485134178761955
weibull,2.4939,13.8759,1721.7528443938502,3447.5056887877004,1.1619374769880182,6.348512565606824
weibull,0.997,10.1447,1721.7528443933206,3447.5056887866413,1.1619377594505045,6.34851486028518
weibull,0.2543,8.9878,1721.7528443932533,3447.5056887865067,1.1619376793273637,6.348515939122351
weibull,1.0876,3.7501,1721.7528443940953,3447.5056887881906,1.161937419652221,6.34851150656667
weibull,2.6306,14.0204,1721.7528443934966,3447.5056887869932,1.1619375612191367,6.348514627063888
weibull,1.8643,13.3378,1721.752844393488,3447.505688786976,1.1619375787750668,6.348514537200711
weibull,2.5412,14.4561,1721.752844394093,3447.505688788186,1.1619372417747345,6.348512697314427
weibull,1.434,0.2999,17976931348623157e292,Inf,1.434,0.2999
weibull,1.7055,8.097,1721.752844394363,3447.505688788726,1.1619373288349548,6.348510503737841
weibull,0.6694,12.7729,1721.7528443933911,3447.5056887867822,1.1619375951638715,6.348515221678922
weibull,0.678,13.7467,1721.7528443936333,3447.5056887872665,1.1619374624223815,6.3485142902061344
weibull,0.4859,7.7592,1721.752844393447,3447.505688786894,1.1619376868920932,6.348514235148276
weibull,1.2734,1.7976,1721.7528443934862,3447.5056887869723,1.1619376091157316,6.348514373516014
weibull,0.381,3.4518,1721.752844393311,3447.505688786622,1.1619384372189023,6.348514353020503
weibull,0.8,13.189,1721.75284439345,3447.5056887869,1.1619376039983689,6.348514714253215
weibull,2.4587,3.5442,17976931348623157e292,Inf,2.4587,3.5441999999999996
weibull,0.268,7.6792,1721.7528443934887,3447.5056887869773,1.1619375963321779,6.348514453191707
weibull,0.4007,4.5493,1721.7528443942028,3447.5056887884057,1.1619369949331004,6.348514975301624
weibull,0.6767,4.9888,1721.752844393483,3447.505688786966,1.1619375962565732,6.348514541155603
weibull,1.1944,11.825,1721.7528443935719,3447.5056887871438,1.1619373354037854,6.348516620422229
weibull,2.668,10.6289,1721.7528443934611,3447.5056887869223,1.1619376011777274,6.348514650905304
weibull,1.6513,1.3371,17976931348623157e292,Inf,1.6513,1.3371
weibull,2.1153,0.3809,17976931348623157e292,Inf,2.1153,0.3809
weibull,0.5879,2.047,1721.7528443932808,3447.5056887865617,1.1619377564564677,6.348515150790109
weibull,2.0005,0.8227,17976931348623157e292,Inf,2.0005,0.8227
weibull,1.3896,11.829,1721.7528443945516,3447.5056887891033,1.1619367651597043,6.3485168952718185
weibull,0.7528,2.3369,1721.7528443925896,3447.5056887851792,1.1619383065345672,6.348521958101115
weibull,0.2393,2.3046,1721.7528443934193,3447.5056887868386,1.1619376565423374,6.348514650156036
weibull,2.6283,2.6732,17976931348623157e292,Inf,2.6283,2.6732
weibull,1.5661,11.3456,1721.7528443933381,3447.5056887866763,1.161937931361965,6.3485141053213505
weibull,0.1439,6.6391,1721.7528443934198,3447.5056887868395,1.161937654007286,6.348514630727068
weibull,1.0859,1.3182,1721.7528443934532,3447.5056887869064,1.1619376058869628,6.348514669236475
weibull,1.0843,14.1355,1721.7528443932813,3447.5056887865626,1.1619375740794176,6.348516682411819
weibull,1.1909,11.5025,1721.7528443934884,3447.505688786977,1.1619375893461308,6.348514515761287
weibull,1.9117,10.0063,1721.7528443936578,3447.5056887873156,1.1619375689002533,6.348513415669554
weibull,0.4477,7.8607,1721.752844393463,3447.505688786926,1.1619376847346203,6.348514156121527
weibull,2.5245,5.6161,17976931348623157e292,Inf,2.5245,5.6161
weibull,2.3375,6.3939,17976931348623157e292,Inf,2.3375,6.3938999999999995
weibull,2.067,2.6106,17976931348623157e292,Inf,2.067,2.6106
weibull,0.764,7.4025,1721.7528443935303,3447.5056887870605,1.161937511001258,6.348514656354499
weibull,0.651,14.6565,1721.7528443935757,3447.5056887871515,1.1619375308717959,6.348514266313774
weibull,1.013,7.416,1721.7528443935828,3447.5056887871656,1.1619376351171016,6.348513517421609
weibull,0.2543,10.6908,1721.7528443933707,3447.5056887867413,1.1619375838223798,6.3485155801200115
weibull,1.7758,8.7207,1721.7528443934953,3447.5056887869905,1.1619376271372202,6.348514224116737
weibull,1.868,1.0657,17976931348623157e292,Inf,1.868,1.0657
weibull,0.605,9.1309,1721.752844393473,3447.505688786946,1.1619375965804961,6.3485146214002155
weibull,1.7164,9.3929,1721.752844393469,3447.505688786938,1.1619376028015302,6.348514581632988
weibull,2.1351,11.5025,1721.7528443935767,3447.5056887871533,1.1619376535836146,6.348513532341548
weibull,1.911,5.0784,1721.7528443935487,3447.5056887870974,1.1619375671012104,6.34851419327971
weibull,2.3856,7.6504,1721.7528443935867,3447.5056887871733,1.1619374844331465,6.348514508898164
weibull,1.2486,4.0109,1721.752844393461,3447.505688786922,1.161937600898583,6.348514637990586
weibull,0.7682,10.3721,1721.7528443934384,3447.505688786877,1.1619376431825599,6.3485145669996985
weibull,0.1271,9.8675,1721.7528443934239,3447.5056887868477,1.1619376004383946,6.348514973381946
weibull,1.6326,2.6605,1721.752844393733,3447.505688787466,1.161937673839705,6.3485124416282765
weibull,0.3361,9.877,1721.7528443933952,3447.5056887867904,1.161938151567073,6.348513585486748
weibull,0.9791,5.7719,1721.7528443934457,3447.5056887868914,1.161937613524858,6.348514669447591
weibull,0.539,14.7621,1721.7528443934546,3447.505688786909,1.16193760478726,6.348514655986739
weibull,0.8562,1.2509,1721.7528443936553,3447.5056887873106,1.1619377852550838,6.348512561695654
weibull,0.379,7.0925,1721.752844393691,3447.505688787382,1.161937206232182,6.348517798381645
weibull,1.4917,7.7571,1721.7528443937292,3447.5056887874584,1.1619375947852775,6.348512821865967
weibull,1.1821,9.3481,1721.7528443935291,3447.5056887870583,1.1619374893181882,6.348514920362138
weibull,0.9218,12.4834,1721.752844393469,3447.505688786938,1.1619376107351407,6.348514547302891
weibull,0.461,14.7665,1721.7528443935817,3447.5056887871633,1.161937843096173,6.348512851025975
weibull,0.7575,12.1817,1721.7528443934573,3447.5056887869146,1.161937605036014,6.348514646504587
weibull,1.2833,13.4801,1721.7528443934468,3447.5056887868936,1.1619375956554558,6.348514833306198
weibull,0.8956,7.8153,1721.7528443938108,3447.5056887876217,1.161937433890983,6.348513191459075
weibull,1.0131,7.9535,1721.752844392865,3447.50568878573,1.1619379241656107,6.348518694928496
weibull,2.6944,2.2481,17976931348623157e292,Inf,2.6944,2.2481
weibull,0.1566,7.7649,1721.7528443932995,3447.505688786599,1.161937663878447,6.3485155604450405
weibull,2.4045,9.6086,1721.7528443935519,3447.5056887871037,1.161937552446186,6.348514250593697
weibull,1.6914,7.7799,1721.7528443950514,3447.505688790103,1.1619371538949137,6.348508118809555
weibull,1.6292,1.9231,17976931348623157e292,Inf,1.6292,1.9231
weibull,2.099,1.9105,17976931348623157e292,Inf,2.099,1.9105
weibull,1.5193,12.3234,1721.7528443937097,3447.5056887874193,1.161937448734867,6.348513757330355
