model,prior_par0_st1,prior_par1_st1,minNegLike,AIC_model,st1_par0,st1_par1
weibull,2.2317,9.4136,1169.8179795571998,2343.6359591143996,1.472040894679963,4.663397795917869
weibull,2.2236,4.8702,1169.8179795565966,2343.635959113193,1.4720412349821421,4.663399017697868
weibull,2.3716,8.4092,1169.8179795563071,2343.6359591126143,1.47204161996514,4.6633989994839835
weibull,2.3984,11.4681,1169.8179795557426,2343.635959111485,1.472042068648334,4.6634005588793075
weibull,2.0685,1.1221,17976931348623157e292,Inf,2.0685,1.1221
weibull,2.1447,11.1032,1169.817979555835,2343.63595911167,1.4720419430334954,4.66340037690682
weibull,1.3038,11.2136,1169.817979556789,2343.635959113578,1.4720409977950732,4.663399176383913
weibull,2.0663,9.4323,1169.8179795557521,2343.6359591115042,1.4720420357091124,4.663400602611049
weibull,2.2324,8.6953,1169.817979555778,2343.635959111556,1.4720419979169623,4.663400551091998
weibull,1.6072,4.3525,1169.8179795558199,2343.6359591116397,1.4720418380970772,4.663400794740757
weibull,2.4017,10.7492,1169.8179795558594,2343.635959111719,1.4720419238013276,4.663400316287181
weibull,1.2607,4.7815,1169.8179795550238,2343.6359591100477,1.4720432034224833,4.663405634146352
weibull,1.1881,11.5915,1169.817979555818,2343.635959111636,1.472042157601759,4.663400017994342
weibull,0.2921,1.871,1169.817979555354,2343.635959110708,1.472042166742746,4.663403510469551
weibull,0.9396,5.1015,1169.8179795563865,2343.635959112773,1.4720416115468253,4.663398721064466
weibull,1.0201,8.243,1169.8179795559524,2343.635959111905,1.472041895183057,4.663399915988108
weibull,1.9545,8.3584,1169.8179795558533,2343.6359591117066,1.4720418095721504,4.6634006791712865
weibull,2.6751,11.259,1169.8179795557162,2343.6359591114324,1.4720420472507827,4.663400739722142
weibull,0.5371,13.4123,1169.8179795551398,2343.6359591102796,1.4720431876831739,4.663403455482221
weibull,2.6546,2.1849,17976931348623157e292,Inf,2.6546,2.1849
weibull,2.0533,7.5597,1169.8179795559815,2343.635959111963,1.472041758395318,4.6634001566217655
weibull,2.1764,11.4641,1169.8179795557915,2343.635959111583,1.4720420288017324,4.6634003966562005
weibull,1.3218,12.2019,1169.8179795557598,2343.6359591115197,1.4720419993453002,4.663400627007853
weibull,1.5726,5.1358,1169.8179795558067,2343.6359591116134,1.4720418014095873,4.663400993099163
weibull,2.3633,4.9264,1169.817979556502,2343.635959113004,1.472041525301441,4.663398477792865
weibull,0.2936,10.377,1169.8179795557603,2343.6359591115206,1.472041968828398,4.66340070909951
weibull,1.4693,10.3323,1169.8179795562287,2343.6359591124574,1.4720418804584259,4.6633987753995045
weibull,1.019,11.0278,1169.8179795558976,2343.6359591117953,1.4720421845918594,4.6633996384937
gamma,8.9571,8.653,1119.8424221312148,2243.6848442624296,4.16859954731491,2.470851743832726
gamma,4.7634,0.9128,1119.8424221311097,2243.6848442622195,4.168599675270995,2.470852005545518
gamma,0.6393,7.705,1119.8424221290704,2243.684844258141,4.168606251704754,2.4708569558067865
gamma,9.2769,4.9338,1119.842422131227,2243.684844262454,4.168599536553075,2.470851727281178
gamma,4.2295,5.7762,1119.842422131199,2243.684844262398,4.168599606439346,2.4708517324169703
gamma,8.6825,2.2461,1119.8424221309597,2243.6848442619194,4.168599807930922,2.4708525492602975
gamma,0.2976,2.4971,1119.842422131374,2243.684844262748,4.1685992513345225,2.4708516732558303
gamma,9.963,5.535,1119.8424221309529,2243.6848442619057,4.168600000941615,2.4708520612656
gamma,9.6277,7.9335,1119.8424221312455,2243.684844262491,4.168599483091039,2.4708517503461427
gamma,3.6539,6.4634,1119.84242213057,2243.68484426114,4.1686006364826635,2.4708527254773873
gamma,5.4355,4.4177,1119.8424221313628,2243.6848442627256,4.168599432174135,2.470851377797246
gamma,2.7197,8.7322,1119.8424221313642,2243.6848442627283,4.1685993469496605,2.470851509621971
gamma,3.3896,4.52,1119.84242213136,2243.68484426272,4.168599415413566,2.4708514098073655
gamma,2.8708,2.7521,1119.8424221290722,2243.6848442581445,4.1686063367355715,2.470857033749858
gamma,3.5134,6.3233,1119.8424221312118,2243.6848442624237,4.168599576375242,2.470851709048854
gamma,6.6063,8.4131,1119.842422129074,2243.684844258148,4.168606302200432,2.4708569782523466
gamma,3.4832,6.5707,1119.8424221301925,2243.684844260385,4.168601636197655,2.470852975060203
gamma,9.4018,7.2124,1119.842422131184,2243.684844262368,4.1685996039854025,2.4708517675489827
gamma,0.4908,7.0096,1119.8424221314006,2243.684844262801,4.168599291112527,2.47085146778474
gamma,9.1118,9.095,1119.8424221312305,2243.684844262461,4.168599530145197,2.470851724184208
gamma,4.3446,9.6886,1119.8424221314717,2243.6848442629434,4.168599159480853,2.4708514237241026
gamma,2.3475,8.5578,1119.8424221313373,2243.6848442626747,4.1685992851868585,2.470851751356684
gamma,8.8955,1.545,1119.842422130387,2243.684844260774,4.168600871009227,2.470853918535693
gamma,3.6343,4.3263,1119.8424221312137,2243.6848442624273,4.168599548664136,2.470851742418346
gamma,2.2287,9.7651,1119.84242213221,2243.68484426442,4.168598394444386,2.4708501974968953
gamma,7.1393,1.9768,1119.8424221310163,2243.6848442620326,4.168599723944028,2.4708524599680577
gamma,6.6245,9.3179,1119.8424221311127,2243.6848442622254,4.1685998170489205,2.4708517127680896
gamma,5.2219,1.1792,1119.8424221290863,2243.6848442581727,4.168605954511909,2.470856796803935
gamma,7.7221,6.0443,1119.8424221290747,2243.6848442581495,4.168606197604704,2.470857071968453
gamma,0.6376,0.3399,1119.842422131221,2243.684844262442,4.1685995224285195,2.4708517886927543
gamma,7.4656,9.7419,1119.8424221311896,2243.684844262379,4.168599372204816,2.4708525529424694
gamma,3.2452,3.8683,1119.8424221313453,2243.6848442626906,4.16859933932792,2.4708515902802533
gamma,1.1447,1.3461,1119.8424221315183,2243.6848442630367,4.16859922648409,2.4708511362274903
gamma,7.575,5.2984,1119.842422131219,2243.684844262438,4.168599545930919,2.470851739359141
gamma,0.3394,5.2272,1119.8424221312332,2243.6848442624664,4.168599474513412,2.470851830053578
gamma,6.6194,5.8417,1119.842422131692,2243.684844263384,4.168598761048233,2.4708513165497332
gamma,9.2733,6.1103,1119.8424221312946,2243.684844262589,4.168599378412219,2.4708517517639867
gamma,6.3841,7.4455,1119.842422131579,2243.684844263158,4.168598894637085,2.4708515101810926
gamma,5.5109,6.0824,1119.8424221312182,2243.6848442624364,4.168599552033605,2.470851732756565
gamma,5.0493,6.8283,1119.8424221313262,2243.6848442626524,4.1685993705441335,2.4708516160087637
gamma,2.7905,6.2857,1119.8424221312182,2243.6848442624364,4.168599551181149,2.470851740903888
gamma,9.1588,8.3851,1119.842422131232,2243.684844262464,4.168599531445091,2.4708517249781816
gamma,3.2544,1.9322,1119.8424221290747,2243.6848442581495,4.168606192056802,2.4708568778443794
gamma,6.9893,9.7173,1119.8424221313837,2243.6848442627675,4.1685992407180406,2.47085162508974
gamma,4.2716,0.1458,17976931348623157e292,Inf,4.2716,0.14579999999999999
gamma,0.7726,3.8748,1119.842422131375,2243.68484426275,4.168599222749768,2.4708517245026798
gamma,0.6596,7.2189,1119.8424221310163,2243.6848442620326,4.168599951296607,2.4708518738784884
gamma,3.5668,9.5887,1119.8424221290695,2243.684844258139,4.168606368261956,2.470857017011646
gamma,5.9465,3.5435,1119.842422129933,2243.684844259866,4.1686019750334,2.470854009482989
gamma,7.7403,3.3841,1119.8424221310204,2243.6848442620408,4.168599972511203,2.4708518284092182
gamma,5.112,9.075,1119.8424221290754,2243.684844258151,4.168606310749835,2.4708570346385534
gamma,1.9092,9.6396,1119.8424221311564,2243.6848442623127,4.168599636625648,2.470851842324654
gamma,7.3488,7.3996,1119.8424221305816,2243.684844261163,4.168600681617019,2.4708547184452674
gamma,9.0398,5.4729,1119.8424221314121,2243.6848442628243,4.1685992072193985,2.4708515768409494
gamma,2.4877,5.2514,1119.8424221312118,2243.6848442624237,4.168599580685676,2.470851727864531
gamma,8.81,5.8806,1119.8424221317587,2243.6848442635173,4.168598809904333,2.4708509717002416
gamma,6.1909,0.1376,17976931348623157e292,Inf,6.190900000000001,0.1376
gamma,3.1987,4.2721,1119.8424221311457,2243.6848442622913,4.168599603738486,2.470851970600341
gamma,8.0274,9.0107,1119.8424221312,2243.6848442624,4.168599449793614,2.4708520518549992
gamma,3.4308,5.1542,1119.8424221319779,2243.6848442639557,4.168598434512877,2.4708508269689995
gamma,9.19,4.4835,1119.8424221319854,2243.6848442639707,4.168598307313422,2.4708510867095446
gamma,5.2915,2.7544,1119.8424221312512,2243.6848442625023,4.168599507018242,2.4708516689903415
gamma,7.2605,4.9686,1119.8424221312414,2243.684844262483,4.168599498938274,2.4708517476641543
gamma,8.903,0.4719,17976931348623157e292,Inf,8.903,0.4719
gamma,1.1611,0.8458,1119.8424221325126,2243.6848442650253,4.168597851206175,2.4708500825353905
gamma,1.8654,9.2555,1119.8424221312232,2243.6848442624464,4.168599539285152,2.470851730189606
gamma,9.1129,4.6925,1119.8424221313053,2243.6848442626106,4.1685993838616335,2.470851675142111
gamma,6.3956,8.7138,1119.842422131448,2243.684844262896,4.168599164133609,2.4708515239889572
gamma,9.3135,0.6072,1119.8424221310809,2243.6848442621617,4.1685996320470915,2.4708522770618027
gamma,2.7217,1.3646,1119.8424221312052,2243.6848442624105,4.168599579274635,2.4708517290710468
gamma,2.4493,0.5509,1119.842422129592,2243.684844259184,4.1686048942020015,2.4708540267510997
gamma,2.7821,6.6883,1119.8424221315456,2243.6848442630912,4.168599124260428,2.4708511977774594
gamma,5.8978,4.6004,1119.842422130814,2243.684844261628,4.168600576158771,2.470851820221282
gamma,0.5725,1.9534,1119.8424221329574,2243.6848442659148,4.168597204747344,2.470849805637189
gamma,4.1808,3.5339,1119.8424221290736,2243.684844258147,4.168606391947744,2.4708570378360775
gamma,8.0249,6.7041,1119.8424221311745,2243.684844262349,4.168599627025598,2.4708517794557245
gamma,8.5399,5.136,1119.8424221290713,2243.6848442581427,4.1686063581082635,2.4708570162324595
gamma,3.9352,9.7302,1119.8424221308906,2243.684844261781,4.168599947970553,2.4708526073898485
gamma,9.7802,3.4367,1119.8424221301107,2243.6848442602213,4.16860169557919,2.4708532957866685
gamma,3.2939,3.1642,1119.8424221290754,2243.684844258151,4.168606424839531,2.470857073229136
gamma,6.1684,4.5259,1119.8424221290747,2243.6848442581495,4.168606497752221,2.4708571161964707
gamma,4.9422,6.8571,1119.8424221290752,2243.6848442581504,4.168606288189142,2.470856952850242
gamma,3.0947,6.9956,1119.8424221312468,2243.6848442624937,4.168599504206735,2.4708516900902526
gamma,5.91,0.3734,17976931348623157e292,Inf,5.91,0.3734
gamma,3.3145,3.8806,1119.842422131291,2243.684844262582,4.168599433904332,2.4708516483830847
gamma,2.1068,9.9275,1119.8424221310886,2243.684844262177,4.168600184896718,2.470851371915067
gamma,2.0128,4.7482,1119.8424221313157,2243.6848442626315,4.168599404294522,2.470851607589011
gamma,2.8161,8.8499,1119.8424221332423,2243.6848442664846,4.168597000123497,2.4708493430113467
gamma,2.0373,2.17,1119.842422131107,2243.684844262214,4.168599722383691,2.4708519048705453
gamma,6.8875,8.0048,1119.842422131129,2243.684844262258,4.168599832343323,2.4708516299921075
gamma,4.9173,0.4017,17976931348623157e292,Inf,4.9173,0.4017
gamma,6.5849,8.8219,1119.842422130862,2243.684844261724,4.168600204254875,2.4708521154754393
gamma,8.1803,8.3165,1119.8424221312775,2243.684844262555,4.168599338834724,2.470851925778488
gamma,3.5725,6.3019,1119.842422129075,2243.68484425815,4.168606288661553,2.470856947761861
gamma,4.4944,4.668,1119.8424221313776,2243.684844262755,4.168599305195173,2.4708515196024794
gamma,8.2502,3.6408,1119.8424221315754,2243.684844263151,4.16859924985394,2.4708509357339827
gamma,3.5527,8.498,1119.842422131247,2243.684844262494,4.168599505759981,2.470851699790355
gamma,0.7501,9.0006,1119.8424221299726,2243.6848442599453,4.168601835439311,2.470854113109822
gamma,4.6854,6.6594,1119.8424221305222,2243.6848442610444,4.168600901310492,2.470852489177078
gamma,9.0076,3.8664,1119.8424221314708,2243.6848442629416,4.16859920333521,2.470851355349027
