model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
weibull,12.3205 _ 13.9067,17.3607 _ 17.6105,17976931348623157e292,Inf,12.320499999999997,17.3607,13.906699999999999,17.610499999999995
weibull,18.2779 _ 3.4891,6.2719 _ 16.8896,17976931348623157e292,Inf,18.277900000000002,6.2719,3.4891,16.889599999999998
weibull,21.9236 _ 0.565,15.4305 _ 5.7065,1721.7530044731773,3457.5060089463545,21.037703261060138,17.614764871703812,1.1619375906414093,6.348514555597306
weibull,29.3224 _ 29.5563,12.052 _ 2.5497,17976931348623157e292,Inf,29.322400000000002,12.052,29.556299999999997,2.5497
weibull,26.7998 _ 3.4361,16.1716 _ 3.1044,17976931348623157e292,Inf,26.799800000000005,16.171599999999998,3.4360999999999997,3.1043999999999996
weibull,33.1007 _ 34.5997,22.2129 _ 19.8533,17976931348623157e292,Inf,33.1007,22.212900000000005,34.5997,19.853300000000004
weibull,19.8523 _ 17.1796,21.9707 _ 9.7804,17976931348623157e292,Inf,19.8523,21.9707,17.1796,9.780400000000002
weibull,9.4494 _ 13.9233,0.488 _ 22.1267,17976931348623157e292,Inf,9.449399999999999,0.488,13.9233,22.126700000000003
weibull,18.0173 _ 33.6941,11.7939 _ 3.1151,17976931348623157e292,Inf,18.017299999999995,11.7939,33.69409999999999,3.1150999999999995
weibull,2.3771 _ 15.4463,5.1905 _ 0.5103,17976931348623157e292,Inf,2.3771,5.1905,15.446299999999999,0.5103
weibull,4.375 _ 6.1387,3.1585 _ 0.5403,17976931348623157e292,Inf,4.375,3.1585,6.1387,0.5403
weibull,1.3063 _ 39.9617,4.8013 _ 3.1921,17976931348623157e292,Inf,4.375,3.1585,6.1387,0.5403
weibull,39.3536 _ 22.2563,0.5061 _ 8.4347,17976931348623157e292,Inf,39.35360000000001,0.5061,22.2563,8.434699999999998
weibull,29.1093 _ 29.8725,7.8033 _ 21.0598,17976931348623157e292,Inf,29.1093,7.803299999999999,29.87249999999999,21.059800000000003
weibull,20.4905 _ 23.7231,14.6471 _ 18.3582,17976931348623157e292,Inf,20.490499999999997,14.647100000000002,23.7231,18.358199999999997
weibull,38.4555 _ 35.8379,9.3399 _ 0.3585,17976931348623157e292,Inf,38.455499999999994,9.339899999999998,35.8379,0.3585
weibull,24.5832 _ 2.1676,22.4521 _ 19.0309,17976931348623157e292,Inf,38.455499999999994,9.339899999999998,35.8379,0.3585
weibull,24.2636 _ 33.167,10.5397 _ 9.2846,17976931348623157e292,Inf,24.263600000000007,10.5397,33.167,9.2846
weibull,38.1374 _ 25.5085,13.7437 _ 3.9437,17976931348623157e292,Inf,38.1374,13.7437,25.5085,3.9437
weibull,21.486 _ 19.5906,10.6504 _ 3.456,17976931348623157e292,Inf,21.486,10.6504,19.590599999999995,3.456
weibull,34.5826 _ 13.5024,16.095 _ 17.0374,17976931348623157e292,Inf,34.5826,16.094999999999995,13.502399999999998,17.037399999999998
weibull,8.3326 _ 29.31,19.4424 _ 5.791,17976931348623157e292,Inf,8.3326,19.4424,29.31,5.791
weibull,27.4426 _ 30.5129,16.477 _ 0.8185,17976931348623157e292,Inf,27.442600000000002,16.476999999999997,30.5129,0.8185
weibull,26.1072 _ 22.0717,8.8083 _ 6.2403,17976931348623157e292,Inf,26.107199999999995,8.8083,22.0717,6.240300000000001
weibull,20.2065 _ 1.1504,5.6169 _ 14.9357,1571.2179003010626,3156.4358006021253,1.9605903200598642,5.465409923811708,0.973718957205271,21.250521406489316
weibull,39.6373 _ 34.1293,21.6745 _ 14.1029,17976931348623157e292,Inf,39.6373,21.674499999999995,34.1293,14.102900000000002
weibull,24.1889 _ 26.7004,6.9628 _ 6.0279,17976931348623157e292,Inf,24.188900000000004,6.962799999999999,26.700400000000002,6.0279
weibull,1.8871 _ 10.9267,1.86 _ 17.0993,17976931348623157e292,Inf,1.8871,1.86,10.926700000000002,17.0993
weibull,29.6395 _ 29.6515,12.9782 _ 18.1721,17976931348623157e292,Inf,29.6395,12.978200000000001,29.651500000000002,18.1721
weibull,11.3885 _ 37.7109,8.9799 _ 14.0351,17976931348623157e292,Inf,11.388499999999999,8.979900000000002,37.7109,14.035100000000002
weibull,31.0371 _ 38.7997,4.993 _ 22.656,17976931348623157e292,Inf,31.037099999999995,4.993,38.799699999999994,22.656000000000002
weibull,19.9348 _ 5.6159,16.0057 _ 3.9472,17976931348623157e292,Inf,19.934800000000003,16.005699999999997,5.615900000000001,3.9471999999999996
weibull,14.6555 _ 37.0743,22.4736 _ 9.3974,17976931348623157e292,Inf,14.6555,22.473599999999998,37.07430000000001,9.3974
weibull,0.8469 _ 12.4046,0.9746 _ 14.5043,1721.7529984365474,3457.505996873095,1.0067621147404667e-24,58682723961043.6,1.1619375762895123,6.348514344560824
weibull,22.0142 _ 12.5712,21.633 _ 14.7995,17976931348623157e292,Inf,22.014200000000002,21.633,12.571199999999997,14.799499999999998
weibull,20.3819 _ 14.4191,4.1653 _ 12.7518,17976931348623157e292,Inf,20.381900000000005,4.165300000000001,14.419099999999998,12.751799999999998
weibull,26.6547 _ 34.849,3.0855 _ 14.7192,17976931348623157e292,Inf,26.654699999999995,3.0855000000000006,34.84899999999999,14.719200000000003
weibull,24.2472 _ 14.0905,17.7458 _ 19.1251,17976931348623157e292,Inf,24.247200000000003,17.745800000000003,14.090500000000002,19.1251
weibull,36.3934 _ 11.8692,22.2865 _ 16.8946,17976931348623157e292,Inf,36.39340000000001,22.2865,11.869200000000001,16.8946
weibull,23.1801 _ 32.9039,8.0221 _ 17.3425,17976931348623157e292,Inf,23.180099999999996,8.022100000000002,32.90390000000001,17.342500000000005
weibull,8.8054 _ 31.8176,8.8378 _ 21.9793,17976931348623157e292,Inf,8.8054,8.837800000000001,31.817600000000002,21.979300000000002
weibull,29.383 _ 2.2878,20.8939 _ 1.9827,17976931348623157e292,Inf,29.383000000000006,20.8939,2.2878,1.9827
weibull,0.7158 _ 26.7595,18.1082 _ 14.8155,1571.2178980325937,3156.4357960651873,0.973720372903782,21.250559981935808,1.960589723854572,5.4654098368621735
weibull,38.1497 _ 26.2102,14.7196 _ 16.0999,17976931348623157e292,Inf,38.14970000000001,14.719600000000003,26.2102,16.0999
weibull,22.1979 _ 37.4983,1.0256 _ 17.7829,17976931348623157e292,Inf,22.197900000000004,1.0256,37.4983,17.7829
weibull,35.1863 _ 26.0797,18.0876 _ 19.1877,17976931348623157e292,Inf,35.1863,18.087600000000002,26.079699999999992,19.187700000000003
weibull,29.6715 _ 11.4268,8.7656 _ 15.5392,17976931348623157e292,Inf,29.6715,8.765600000000001,11.426799999999998,15.5392
weibull,10.0697 _ 1.7777,8.1283 _ 1.2648,17976931348623157e292,Inf,10.069699999999997,8.1283,1.7777,1.2648
weibull,34.4416 _ 16.9198,0.9971 _ 10.949,17976931348623157e292,Inf,34.44160000000001,0.9971,16.9198,10.949000000000002
weibull,5.3928 _ 8.7363,15.0304 _ 22.1727,17976931348623157e292,Inf,5.3928,15.030399999999998,8.736300000000002,22.172699999999995
weibull,33.8582 _ 36.3458,13.284 _ 4.8377,17976931348623157e292,Inf,33.858200000000004,13.284,36.345800000000004,4.8377
weibull,35.5984 _ 22.2267,0.3539 _ 8.2081,17976931348623157e292,Inf,35.5984,0.35389999999999994,22.226699999999997,8.2081
weibull,39.7588 _ 34.8718,3.4707 _ 22.022,17976931348623157e292,Inf,39.7588,3.4707,34.87180000000001,22.021999999999995
weibull,32.126 _ 12.2656,17.9823 _ 10.8137,17976931348623157e292,Inf,32.126,17.9823,12.2656,10.8137
weibull,3.0095 _ 34.4046,14.6993 _ 4.6249,1612.9610106860553,3239.9220213721105,0.9886503296293229,5.861029727038997,174.22530734077972,2.00306030020224
weibull,28.1724 _ 16.9474,21.9286 _ 6.8661,17976931348623157e292,Inf,28.1724,21.9286,16.947400000000002,6.866099999999999
weibull,17.8052 _ 18.5569,2.2155 _ 10.2966,17976931348623157e292,Inf,17.8052,2.2155,18.556899999999995,10.296600000000002
weibull,36.4812 _ 32.0821,16.236 _ 3.8854,17976931348623157e292,Inf,36.4812,16.236,32.08209999999999,3.8854000000000006
weibull,24.2561 _ 36.1127,21.0459 _ 1.6701,17976931348623157e292,Inf,24.256099999999996,21.045899999999996,36.11269999999999,1.6701
weibull,16.4675 _ 6.262,21.2723 _ 19.1402,17976931348623157e292,Inf,16.4675,21.2723,6.262,19.140200000000004
weibull,11.5082 _ 18.6966,21.2182 _ 6.932,17976931348623157e292,Inf,11.5082,21.218199999999996,18.696600000000004,6.932
weibull,8.358 _ 37.1435,21.7327 _ 11.7508,17976931348623157e292,Inf,8.358000000000002,21.732700000000005,37.1435,11.750800000000002
weibull,21.8056 _ 8.9284,1.3957 _ 20.4988,17976931348623157e292,Inf,21.8056,1.3957,8.9284,20.498800000000003
weibull,18.7005 _ 15.5187,17.8384 _ 11.2934,17976931348623157e292,Inf,18.700499999999998,17.838400000000004,15.518699999999997,11.293400000000002
weibull,26.7304 _ 25.0087,18.4029 _ 9.2668,17976931348623157e292,Inf,26.7304,18.4029,25.008700000000005,9.266800000000002
weibull,8.4486 _ 39.0237,19.7135 _ 12.7735,17976931348623157e292,Inf,8.448600000000003,19.7135,39.023700000000005,12.773500000000004
weibull,32.7251 _ 35.4448,5.071 _ 12.7248,17976931348623157e292,Inf,32.7251,5.071,35.444799999999994,12.724800000000002
weibull,31.1632 _ 3.4718,6.559 _ 2.5624,17976931348623157e292,Inf,31.1632,6.559,3.4718,2.5624
weibull,38.7429 _ 12.9044,10.1555 _ 14.032,17976931348623157e292,Inf,38.742900000000006,10.155499999999998,12.904400000000003,14.032000000000002
gamma,4.6121 _ 5.2943,7.8857 _ 2.037,1552.7133219630448,3119.4266439260896,32.949234123817234,30.91009149711876,5.010133714160296,2.803349114027216
gamma,5.1672 _ 4.1203,7.6273 _ 3.8243,1552.7133014438257,3119.4266028876514,32.94907737913072,30.909728866976298,5.010131555850559,2.8033441557636243
gamma,4.3088 _ 5.3999,6.5977 _ 1.6199,1552.7133008854585,3119.426601770917,32.948808864922256,30.909279530189362,5.010126873208614,2.803341342611406
gamma,4.1047 _ 5.7313,7.9613 _ 6.3358,1552.7132992929844,3119.426598585969,32.94914119330572,30.909735692214753,5.010128412841642,2.8033430637519543
gamma,3.412 _ 4.3408,7.536 _ 2.3933,1552.7132992267311,3119.4265984534622,32.949349974597766,30.909743453167216,5.010132762144613,2.8033480553059946
gamma,3.6248 _ 4.7854,2.0612 _ 5.7112,1552.7133010805576,3119.426602161115,5.01012892365101,2.803342248175705,32.948812777355755,30.909489511385054
gamma,5.6305 _ 4.6742,7.7747 _ 6.6273,1552.7133213139532,3119.4266426279064,32.948797394193555,30.909734444111336,5.010128273690803,2.8033418809585617
gamma,3.0914 _ 4.9263,7.0164 _ 5.47,1552.7133003366653,3119.4266006733305,32.949725394112996,30.909950689228896,5.010132066041871,2.8033468953730747
gamma,5.3396 _ 5.6596,1.6443 _ 4.2898,1552.7133291220803,3119.4266582441605,5.010129898588786,2.803343539204138,32.949338361083065,30.909785569883592
gamma,4.673 _ 5.4446,6.503 _ 5.7107,1552.7133001561997,3119.4266003123994,32.949397303075486,30.909883073385522,5.010132718707524,2.803347095602917
gamma,4.3296 _ 4.6866,7.3805 _ 5.2563,1653.9883889198259,3321.9767778396517,5.847636714386623,4.141171771370847,62.968171373672,8.47224000926728e-5
gamma,3.3996 _ 3.6369,3.368 _ 2.1673,1552.7133040695207,3119.4266081390415,32.94924939417181,30.909559615065437,5.010129947691444,2.8033438343786172
gamma,4.6855 _ 6.1873,1.7987 _ 7.9103,1552.7132992317643,3119.4265984635285,5.010131527153607,2.803344035588198,32.94905193152524,30.909582566451405
gamma,4.4142 _ 5.6006,5.9055 _ 1.7278,1552.7133058511447,3119.4266117022894,32.94872298839718,30.909465903043376,5.010129684690294,2.803343197970768
gamma,4.0234 _ 6.1227,2.266 _ 1.6489,1552.7132995194477,3119.4265990388953,32.949723473493826,30.910147208763316,5.01013273873574,2.8033459883776968
gamma,5.4607 _ 3.6751,4.734 _ 6.7677,1552.7132995156664,3119.426599031333,5.0101246139672995,2.80333762768347,32.94878887103259,30.90957626031378
gamma,3.7362 _ 6.1763,5.917 _ 2.9998,1552.713300180886,3119.426600361772,32.9492065406571,30.909789387483016,5.010132653740197,2.8033473165302407
gamma,4.6211 _ 5.3097,5.7099 _ 2.3578,1552.713299992184,3119.426599984368,32.949538278060075,30.909794306580366,5.010132030136017,2.8033472688136194
gamma,3.2897 _ 4.1352,7.7545 _ 5.2777,1673.6691111603466,3361.338222320693,5.938681770352714,4.291204358034751,493828.7136765655,2.5331693147342477e-4
gamma,5.8713 _ 6.0455,7.9762 _ 6.3322,1552.7133011427763,3119.4266022855527,32.949214620403225,30.909722971818415,5.0101307175566925,2.8033449656986984
gamma,5.5066 _ 4.1282,6.2551 _ 4.7533,1552.7133010009245,3119.426602001849,32.9491847052313,30.909736563095144,5.010130802327775,2.8033448102081024
gamma,3.8055 _ 4.8087,6.8661 _ 5.7216,1646.431468209402,3306.862936418804,5.809115347959441,4.073981681224261,88.14176414562789,1.7705714035031413e-4
gamma,5.5363 _ 4.861,1.7877 _ 6.3746,1552.71330209662,3119.42660419324,5.010133416964894,2.8033471450211636,32.949269825144505,30.90986400136953
gamma,4.348 _ 5.5126,1.3575 _ 2.9278,1552.7133002944486,3119.426600588897,5.010130684749794,2.803344608031185,32.948979603592775,30.90937407736074
gamma,4.3419 _ 4.7557,2.572 _ 5.6988,1552.7132992773877,3119.4265985547754,5.010131014257534,2.803344996189,32.94915735683002,30.909694103667725
gamma,5.6815 _ 3.1249,4.1765 _ 7.1137,1552.713300871719,3119.426601743438,5.010121635565593,2.803334894451304,32.94808808447399,30.909248264629564
gamma,2.8158 _ 6.2693,4.5949 _ 5.9596,1552.713302460846,3119.426604921692,32.94912482782486,30.90976785446416,5.010131809277193,2.8033460838995903
gamma,4.5828 _ 6.3398,3.6052 _ 4.7938,1552.7133019018302,3119.4266038036603,5.010129470067195,2.8033444977213295,32.949778075684925,30.910285889742333
gamma,3.3661 _ 4.3703,3.026 _ 4.6612,1552.7133000276347,3119.4266000552693,5.010130456179434,2.8033444560806116,32.94914550512351,30.909661083576
gamma,3.2185 _ 4.7872,2.3975 _ 2.5628,1552.7132992052514,3119.4265984105027,32.949220296526775,30.909651518782997,5.010132158904603,2.8033462597243965
gamma,5.624 _ 4.7335,4.7983 _ 2.6353,1552.713300262947,3119.426600525894,32.94953920816512,30.909964656287492,5.010132304910466,2.8033465115092433
gamma,6.1664 _ 4.435,2.2473 _ 3.1861,1552.713301989918,3119.426603979836,5.010132478331594,2.8033464306787694,32.94922110990719,30.90983535758983
gamma,5.193 _ 3.9058,6.1839 _ 7.342,1673.6690300597206,3361.3380601194413,10515258.420244891,2.5065316417439607e-4,5.938680004983197,4.2911996898326015
gamma,3.2331 _ 3.5963,5.7334 _ 7.8402,1552.7132991881936,3119.426598376387,5.0101309649255175,2.8033449036702467,32.9491844091824,30.909743243124638
gamma,4.8378 _ 3.2428,3.1121 _ 3.5987,1552.7132993685968,3119.4265987371937,5.0101329710878435,2.8033466901270043,32.949496918214166,30.909970983141548
gamma,3.7554 _ 3.0793,7.255 _ 1.9582,1552.7132991900344,3119.4265983800688,32.949071565951996,30.909733803585848,5.01013126144049,2.803343973508246
gamma,5.2717 _ 2.9837,6.4971 _ 5.8632,1645.1427550585283,3304.2855101170567,88.14190610416881,6.856655069093135e-5,5.826271688618171,4.109872719027227
gamma,3.5723 _ 5.3124,7.2782 _ 1.4117,1552.7133024831496,3119.4266049662992,32.949164633940555,30.90973472676688,5.010130698963336,2.8033447221090726
gamma,3.2192 _ 5.0246,7.202 _ 1.9569,1552.713299784553,3119.426599569106,32.95013546161504,30.91003506494556,5.010135591548245,2.8033504268823775
gamma,5.0581 _ 6.108,5.5499 _ 5.0642,1552.7132991816786,3119.4265983633572,32.94917078316326,30.909724458742616,5.010130910186774,2.8033448475784204
gamma,4.5615 _ 4.5706,7.306 _ 4.3124,1552.7133197603403,3119.4266395206805,32.949038986818195,30.90951145838597,5.010126639159517,2.8033397759707777
gamma,4.5197 _ 3.369,1.0986 _ 7.0696,1552.7133001008551,3119.4266002017102,5.010131692535843,2.803346377048815,32.94953884686232,30.909859876005168
gamma,3.4802 _ 6.3472,4.6674 _ 5.7203,1552.7133003655672,3119.4266007311344,32.94896242590332,30.90973412964298,5.010129204296684,2.8033429618745953
gamma,5.1091 _ 4.2556,3.2725 _ 2.0372,1552.713300487189,3119.426600974378,32.949357303409045,30.910130508452493,5.010130729497715,2.8033450086322778
gamma,2.8435 _ 3.7691,4.8212 _ 1.5549,1552.713301393364,3119.426602786728,5.010130909480515,2.8033449315532533,32.94919706461425,30.90974623873946
gamma,4.8967 _ 5.3944,6.2872 _ 2.4036,1552.713301607062,3119.426603214124,32.94908284846356,30.909727522752863,5.010130714344175,2.8033443858551075
gamma,5.0802 _ 6.0025,2.7522 _ 7.4825,1552.7133258439617,3119.4266516879234,5.010129764944388,2.803344368178062,32.94956030634891,30.910091125316452
gamma,4.4969 _ 4.7921,4.6143 _ 4.2502,1552.7133015401632,3119.4266030803265,32.94906346838195,30.90977817781305,5.010129618070596,2.8033438161276205
gamma,5.4115 _ 4.0528,4.0899 _ 4.1562,1552.7133287768277,3119.4266575536553,5.010131283850289,2.80334552231158,32.94933243786838,30.91006650784181
gamma,4.6517 _ 3.224,2.3322 _ 7.8866,1552.7133252800184,3119.4266505600367,5.010131481737876,2.803345310457237,32.94924543812082,30.909806980693244
gamma,5.3903 _ 5.9659,5.5494 _ 7.4124,1552.7133114686562,3119.4266229373125,5.010135422504657,2.8033502750657933,32.949276456270965,30.909950067086175
gamma,4.1055 _ 5.6087,3.7568 _ 5.5293,1552.7133197658225,3119.426639531645,5.010129207690263,2.803342506060081,32.94883784706227,30.909944078997324
gamma,6.3598 _ 5.0283,2.9123 _ 3.0426,1552.713329583849,3119.426659167698,5.010134163271513,2.8033480996984985,32.950835793436646,30.911359952570628
gamma,3.3663 _ 4.8035,1.2382 _ 4.9783,1552.7132996874332,3119.4265993748663,5.01013617200676,2.8033503877824923,32.94976399835219,30.90990392800369
gamma,6.2671 _ 3.826,3.1782 _ 4.8993,1552.7132999848477,3119.4265999696954,5.010127457014819,2.8033410680048405,32.94869424764683,30.909688937842443
gamma,3.0876 _ 2.993,3.8062 _ 6.8659,1673.6690825654177,3361.3381651308355,713715.6381209334,0.0012384363903613419,5.938681573863932,4.291205392688629
gamma,3.5327 _ 5.7025,7.3822 _ 4.3054,1552.7133000232586,3119.4266000465173,32.94909284219108,30.909888452896418,5.010127309175814,2.803341217157601
gamma,3.723 _ 6.1259,6.067 _ 3.7215,1552.7133013622251,3119.4266027244503,32.94926071038364,30.909644557977835,5.010128414742423,2.8033410884973264
gamma,4.9888 _ 4.4469,5.8543 _ 6.3535,1552.7133007596603,3119.4266015193207,5.010125606995459,2.803337464834946,32.948808212904616,30.90948412474726
gamma,6.0709 _ 4.9556,3.1209 _ 2.3119,1552.7132992728878,3119.4265985457755,32.94922012683296,30.909736928599912,5.010130358389746,2.8033447765791144
gamma,5.6259 _ 4.5341,1.4605 _ 6.8022,1552.713326462745,3119.42665292549,5.010131226515392,2.8033448870001534,32.94917416465575,30.909722934061207
gamma,3.2464 _ 3.4874,5.0292 _ 4.9091,1552.7133193677769,3119.4266387355538,32.948538197181264,30.909755395423304,5.010129616764274,2.8033446115732845
gamma,6.2585 _ 4.7794,5.3082 _ 7.2788,1552.713318248131,3119.426636496262,5.010130334947848,2.8033438738229526,32.94823643588155,30.90941537620134
gamma,3.3284 _ 3.3985,1.8809 _ 4.6433,1552.7132993364055,3119.426598672811,5.010132684765546,2.803346905061494,32.9495984784762,30.909782772648686
gamma,3.1188 _ 4.3008,2.7711 _ 1.3797,1552.7133001867858,3119.4266003735715,32.949076525619446,30.909724431927366,5.010131520799552,2.803344558171149
gamma,6.2114 _ 5.8724,4.715 _ 6.3726,1552.7133007993898,3119.4266015987796,5.010134372402368,2.8033486599437953,32.949216717471494,30.9096633714912
gamma,3.8816 _ 4.4488,7.0291 _ 3.6421,1552.7132994642025,3119.426598928405,32.950046526683764,30.91007744432086,5.010135859893938,2.8033503236901613
gamma,6.0968 _ 4.6783,6.9918 _ 7.3345,1552.713301333796,3119.426602667592,5.01013133566584,2.803345207615589,32.94910923405515,30.9096839606676
gamma,4.1858 _ 4.7481,3.654 _ 6.7661,1552.7133014212397,3119.4266028424795,5.010128579129879,2.8033422581642897,32.94902565352884,30.90964150390274
gamma,3.7522 _ 4.1405,7.94 _ 6.5084,1611.6180408589914,3237.236081717983,5.585331288905823,3.6788848698025394,116.00827158373397,1.0085577721405226
gamma,3.9246 _ 4.5571,3.9658 _ 2.3205,1552.7132992866998,3119.4265985733996,32.949259391578046,30.909820875699314,5.0101311758248555,2.803345656652748
gamma,6.2205 _ 3.8383,2.4738 _ 2.2452,1552.7132996337828,3119.4265992675655,5.010132078527912,2.803347009640415,32.949736792547895,30.90998971395111
gamma,2.8617 _ 6.3226,3.1595 _ 7.2196,1552.7133320205671,3119.4266640411342,5.010130696870067,2.803344512532266,32.949187249056955,30.909737690987207
gamma,4.266 _ 3.78,1.6914 _ 6.0104,1552.7133343120083,3119.4266686240167,5.010131475895634,2.8033452527479357,32.94921012521222,30.909767491412932
gamma,5.8733 _ 5.6033,5.4316 _ 7.3869,1552.7133015264988,3119.4266030529975,5.010127990663339,2.8033418816999456,32.94869298158846,30.909820207848565
gamma,5.0484 _ 2.9142,4.502 _ 6.1748,1552.7132994481033,3119.4265988962065,5.010133391116507,2.803347974457388,32.9498715991073,30.910110666238765
gamma,5.2009 _ 5.3682,2.6985 _ 5.25,1552.7133008266758,3119.4266016533516,5.010128439996697,2.8033411237169945,32.94970692445505,30.91027582436492
gamma,3.2671 _ 4.9704,7.5 _ 1.3432,1552.7133021760183,3119.4266043520365,32.949544893839494,30.910118450314407,5.010132857636878,2.8033467677485127
gamma,5.8175 _ 4.7146,7.0131 _ 1.9555,1552.7133323707687,3119.4266647415375,32.94925444909636,30.90974577573075,5.010131246565975,2.803344947702437
gamma,6.3555 _ 4.8698,5.9291 _ 1.1522,1552.7133000039971,3119.4266000079942,32.94837349025065,30.908778840642942,5.010122898703654,2.803337074514655
gamma,3.5941 _ 5.0284,7.9725 _ 7.1755,1552.7133029171612,3119.4266058343223,5.01012649152494,2.803340312061471,32.94877657322273,30.90940080184677
gamma,3.2278 _ 5.2825,2.3719 _ 2.7344,1552.713300203586,3119.426600407172,32.94968768105952,30.91020124224468,5.010128316452995,2.803340830920384
gamma,4.7235 _ 3.6755,2.1305 _ 1.0224,1552.713299707952,3119.426599415904,32.94981149094181,30.910406540709474,5.0101330101504935,2.803347043700084
gamma,4.2484 _ 5.8281,1.256 _ 4.5501,1552.713300352092,3119.426600704184,5.010124357500453,2.8033370388687513,32.94804923193339,30.908995593098812
gamma,5.357 _ 4.4499,3.0919 _ 2.343,1552.7133417747266,3119.426683549453,32.949154514655596,30.90966299655752,5.0101304343103195,2.803343137041026
