model,prior_par0_st1_st2,prior_par1_st1_st2,minNegLike,AIC_model,st1_par0,st1_par1,st2_par0,st2_par1
gamma,4.6723 _ 6.5379,3.9701 _ 8.791,1059.9180799375558,2133.8361598751117,3.474061615756813,1.557148665132972,10.03493498162395,6.411223292693786
gamma,6.7397 _ 0.2194,2.6092 _ 1.1872,1059.9180782659857,2133.8361565319715,3.474061741207924,1.557149667716007,10.034927010762608,6.411233529607726
gamma,5.6848 _ 1.3806,1.0023 _ 1.9085,1059.9180791573635,2133.836158314727,3.4740648843136714,1.5571521919052054,10.035011877723433,6.41125749474599
gamma,4.098 _ 3.9815,6.1762 _ 3.7376,1059.9180783803863,2133.8361567607726,10.034954525332095,6.411248441046754,3.4740620019630346,1.557149311139152
gamma,1.7398 _ 9.0305,2.0655 _ 4.9242,1059.9180793199778,2133.8361586399556,3.474060566765731,1.5571486349510761,10.034906203652781,6.41124047165456
gamma,2.3224 _ 4.3328,8.7274 _ 2.2292,1059.9180795710417,2133.8361591420835,10.034817892364035,6.411182269950324,3.4740604823737815,1.5571487023565802
gamma,1.7002 _ 9.4858,0.5083 _ 9.3469,1059.9180783600157,2133.8361567200313,10.034934595512887,6.411245658948797,3.474061807232219,1.5571499131931508
gamma,8.9647 _ 0.6921,6.4069 _ 8.1778,1059.9180784631087,2133.8361569262174,3.4740633642830607,1.5571508915241055,10.034921421988745,6.411249251242965
gamma,7.4393 _ 8.3012,0.7524 _ 2.498,1059.9180802962978,2133.8361605925957,3.4740632475850894,1.5571511998492098,10.034968375471962,6.411256946203897
gamma,1.71 _ 2.1404,0.1794 _ 7.2727,1079.270022111806,2172.540044223612,7.2110970321869505,5.063059688185754e-6,4.138405428684022,2.452788600948207
gamma,4.2079 _ 0.7232,4.2115 _ 6.2728,1059.918078624605,2133.83615724921,3.474061686639398,1.557150473763984,10.034931590305158,6.411227766362014
gamma,5.8352 _ 0.519,0.5971 _ 4.5526,1059.9180818172933,2133.8361636345867,10.034909182607445,6.411215903374653,3.47406142482533,1.5571492168195915
gamma,4.4597 _ 7.1966,1.5347 _ 6.9834,1059.918080267575,2133.83616053515,3.4740663607002364,1.5571544867863465,10.035005993243253,6.41124572745116
gamma,6.0421 _ 2.5927,0.2174 _ 7.1515,1119.8424232883376,2253.6848465766752,61.21617582793217,451.9371820565269,4.168601032012361,2.4708549623774263
gamma,4.5241 _ 5.3872,6.2531 _ 6.0569,1059.9180783830375,2133.836156766075,10.034917675673327,6.411239231392513,3.4740607928158966,1.5571494377801394
gamma,5.6825 _ 4.0645,2.8403 _ 6.899,1059.9180783466174,2133.836156693235,3.4740612930465478,1.5571494122429095,10.034910004791222,6.411234285628956
gamma,4.3984 _ 2.7352,0.2717 _ 6.6801,-169.90269859635026,-325.8053971927005,2.000000487831711,7.160774283311123e-7,3.896397269218885,2.065012847116979
gamma,7.5795 _ 5.3872,1.0892 _ 3.3343,1059.918079605237,2133.836159210474,3.4740566426697286,1.55714428617516,10.034812539008309,6.411187926258999
