"","ID","step","angle","x","y","state","conteo","contador"
"42","E_1",5.3851648071345,-0.118840344567765,91,93,2,1,42
"43","E_1",7.28010988928052,2.48278661747232,86,91,2,1,43
"44","E_1",5,-2.86329299458468,93,89,2,1,44
"45","E_1",2.23606797749979,-2.0344439357957,88,89,2,1,45
"46","E_1",9.21954445729289,-1.96931877246132,89,91,2,1,46
"47","E_1",4.47213595499958,1.32581766366803,95,84,2,1,47
"48","E_1",26,3.07273616428875,99,86,1,1,48
"49","E_1",8.06225774829855,1.69515132134166,75,76,2,1,49
"50","E_1",3,-2.08994244104142,79,69,2,1,50
"51","E_1",3,3.14159265358979,76,69,2,1,51
"52","E_1",4.12310562561766,-1.81577498992176,79,69,2,1,52
"53","E_1",6.32455532033676,-0.0767718912697781,78,65,2,1,53
"54","E_1",4.47213595499958,NA,76,59,2,1,54
"55","E_1",2.82842712474619,-2.81984209919315,72,57,2,1,55
"56","E_1",4.47213595499958,1.89254688119154,74,59,2,1,56
"57","E_1",5.8309518948453,-0.566729217523506,70,61,2,1,57
"58","E_1",6.40312423743285,1.92643221109566,67,66,2,1,58
"59","E_1",2,2.24553726901845,63,61,2,1,59
"60","E_1",2.82842712474619,-0.785398163397448,65,61,2,1,60
"61","E_1",5.3851648071345,-0.404891786285083,67,59,2,1,61
"62","E_1",11.4017542509914,-2.21755475305819,69,54,2,1,62
"63","E_1",7,0.266252049150925,58,57,2,1,63
"64","E_1",4,0,51,57,2,1,64
"65","E_1",3.60555127546399,0.588002603547567,47,57,2,1,65
"66","E_1",4.47213595499958,-1.05165021254837,44,55,2,1,66
"67","E_1",17.0293863659264,2.90298333108159,40,57,2,1,67
"68","E_1",5.8309518948453,1.73263375803332,53,46,2,1,68
"69","E_1",4.24264068711928,2.89661399046293,56,51,2,1,69
"70","E_1",6,0.785398163397448,53,48,2,1,70
"71","E_1",7,NA,53,42,2,1,71
"72","E_1",6,1.5707963267949,46,42,2,1,72
"73","E_1",7.28010988928052,-0.278299659005111,46,36,2,1,73
"74","E_1",15.556349186104,-2.07789483118723,44,29,2,1,74
"75","E_1",2,2.35619449019234,33,40,2,1,75
"76","E_1",18.3847763108502,-0.390607043697687,33,38,2,1,76
"77","E_1",3.60555127546399,-1.76819188664478,26,21,2,1,77
"78","E_1",9.05538513813742,0.477345382373672,23,23,2,1,78
"79","E_1",2,-3.0309354324159,14,24,2,1,79
"80","E_1",5.8309518948453,-1.03037682652431,16,24,2,1,80
"81","E_1",2,2.60117315331921,19,19,2,1,81
"82","E_1",3.60555127546399,0.588002603547567,19,21,2,1,82
"83","E_1",5.09901951359278,1.18018928309721,17,24,2,1,83
"84","E_1",8.94427190999916,1.83704837594582,12,23,2,1,84
"85","E_1",5.3851648071345,-0.844153986113171,16,15,2,1,85
"86","E_1",6.40312423743285,-2.08634533425388,14,10,2,1,86
"87","E_1",4.47213595499958,-1.78188966001764,10,15,2,1,87
"88","E_1",5.3851648071345,2.29743866747662,14,17,2,1,88
"89","E_1",11.0453610171873,-1.09963006248179,9,19,2,1,89
"90","E_1",9.89949493661167,-0.876058050598193,8,30,2,1,90
"91","E_1",3,2.35619449019234,15,37,2,1,91
"92","E_1",3.60555127546399,2.15879893034246,12,37,2,1,92
"93","E_1",6.40312423743285,-3.05485431491381,14,34,2,1,93
"94","E_1",2.82842712474619,1.68145354796879,10,39,2,1,94
"95","E_1",11.4017542509914,0.519146114246523,8,37,2,1,95
"96","E_1",4,0.266252049150925,5,26,2,1,96
"97","E_1",9,0,5,22,2,1,97
"98","E_1",6.40312423743285,0.674740942223553,5,13,2,1,98
"99","E_1",8.24621125123532,-0.919719605350417,9,8,2,1,99
"100","E_1",7,-1.32581766366803,7,0,2,1,100
"101","E_2",6.40312423743285,NA,0,0,2,1,1
"102","E_2",2,-0.674740942223553,5,4,2,1,2
"103","E_2",2,1.5707963267949,7,4,2,1,3
"104","E_2",15.1327459504216,-1.70334785909157,7,6,2,1,4
"105","E_2",5,NA,22,4,2,1,5
"106","E_2",4.47213595499958,-2.96173915379732,25,8,2,1,6
"107","E_2",5,-2.0344439357957,23,4,2,1,7
"108","E_2",6.40312423743285,0.0312398334302686,20,8,2,1,8
"109","E_2",2.23606797749979,-2.70918487801926,16,13,2,1,9
"110","E_2",7.07106781186548,-2.53604798998482,18,12,2,1,10
"111","E_2",3,2.99969559898563,11,11,2,1,11
"112","E_2",4.47213595499958,1.10714871779409,14,11,2,1,12
"113","E_2",4.47213595499958,-1.5707963267949,16,15,2,1,13
"114","E_2",4.12310562561766,2.27942259892257,20,13,2,1,14
"115","E_2",8.24621125123532,-2.06075365304863,19,17,2,1,15
"116","E_2",3,-1.32581766366803,27,15,2,1,16
"117","E_2",6,-1.5707963267949,27,12,2,1,17
"118","E_2",8.94427190999916,-2.67794504458899,21,12,2,1,18
"119","E_2",6.08276253029822,2.51279636717436,29,16,2,1,19
"120","E_2",2.82842712474619,NA,23,17,2,1,20
"121","E_2",13.0384048104053,-1.78946527266884,25,19,2,1,21
"122","E_2",2,-0.566729217523506,32,8,2,1,22
"123","E_2",5.3851648071345,-1.95130270390726,32,6,2,1,23
"124","E_2",9.05538513813742,-1.30094717085643,27,8,2,1,24
"125","E_2",4.47213595499958,-0.352990387826911,28,17,2,1,25
"126","E_2",2,0.463647609000806,30,21,2,1,26
"127","E_2",9.05538513813742,3.0309354324159,30,23,2,1,27
"128","E_2",11.4017542509914,2.98599782561276,29,14,2,1,28
"129","E_2",11.4017542509914,NA,32,25,2,1,29
"130","E_2",5,-1.30454427764397,39,16,2,1,30
"131","E_2",6.40312423743285,-0.25255427577806,36,12,2,1,31
"132","E_2",117.017092768535,-2.22844491662073,31,8,1,1,32
"133","E_2",1,1.55370397439718,29,125,2,1,33
"134","E_2",2.23606797749979,2.0344439357957,28,125,2,1,34
"135","E_2",2.82842712474619,0.321750554396642,29,123,2,1,35
"136","E_2",6.70820393249937,NA,31,121,2,1,36
"137","E_2",6.08276253029822,-2.84309372200361,37,118,2,1,37
"138","E_2",10.1980390271856,0.362544237264507,31,119,2,1,38
"139","E_2",8.54400374531753,-2.12696255691535,21,117,2,1,39
"140","E_2",2.82842712474619,-1.99742381992177,24,125,2,1,40
"141","E_2",2.82842712474619,-1.5707963267949,26,123,2,1,41
"142","E_2",7,2.35619449019234,24,121,2,1,42
"143","E_2",6.32455532033676,0.321750554396642,31,121,2,1,43
"144","E_2",9.89949493661167,-2.67794504458899,37,123,2,1,44
"145","E_2",4,0.785398163397448,30,116,2,1,45
"146","E_2",9.21954445729289,0.862170054667226,30,112,2,1,46
"147","E_2",8.94427190999916,1.81577498992176,37,106,2,1,47
"148","E_2",2.23606797749979,0,41,114,2,1,48
"149","E_2",4,0.463647609000806,42,116,2,1,49
"150","E_2",4.47213595499958,-2.0344439357957,42,120,2,1,50
"151","E_2",4.47213595499958,3.14159265358979,46,118,2,1,51
"152","E_2",10.1980390271856,2.23183949564558,42,120,2,1,52
"153","E_2",6.32455532033676,-3.01723765904303,44,110,2,1,53
"154","E_2",9,NA,42,116,2,1,54
"155","E_2",5.65685424949238,2.35619449019234,33,116,2,1,55
"156","E_2",4.47213595499958,-1.89254688119154,37,112,2,1,56
"157","E_2",7.28010988928052,-0.185347949995695,33,110,2,1,57
"158","E_2",62.9682459657247,2.04419972384122,26,108,1,1,58
"159","E_2",5.65685424949238,-3.10789754624378,69,62,2,1,59
"160","E_2",9.21954445729289,0.566729217523506,65,66,2,1,60
"161","E_2",6.40312423743285,0.893409888097494,56,68,2,1,61
"162","E_2",5.09901951359278,-0.872136502073433,51,64,2,1,62
"163","E_2",9.48683298050514,0.519146114246523,46,65,2,1,63
"164","E_2",1,2.81984209919315,37,62,2,1,64
"165","E_2",4.24264068711928,2.35619449019234,38,62,2,1,65
"166","E_2",8.60232526704263,-2.97644397617517,35,65,2,1,66
"167","E_2",10.816653826392,1.20825208953039,42,60,2,1,67
"168","E_2",13.0384048104053,-1.59206971281896,51,66,2,1,68
"169","E_2",9,1.00406710927139,58,55,2,1,69
"170","E_2",44.5533388198909,-2.34032280720055,67,55,1,1,70
"171","E_2",22.0227155455452,-0.846693125810815,36,23,1,1,71
"172","E_2",6.32455532033676,1.93797016061312,14,24,2,1,72
"173","E_2",5,0.60554466360497,16,18,2,1,73
"174","E_2",8,-0.927295218001612,20,15,2,1,74
"175","E_2",7.28010988928052,-0.278299659005111,20,7,2,1,75
"176","E_2",12.0830459735946,-2.43666550145781,18,0,2,1,76
"177","E_2",4.47213595499958,-3.10457253771586,13,11,2,1,77
"178","E_2",10,-2.96173915379732,15,7,2,1,78
"179","E_2",4.12310562561766,1.17227388112848,9,15,2,1,79
"180","E_2",5,-0.244978663126864,5,14,2,1,80
"181","E_3",2.23606797749979,NA,2,22,2,1,1
"182","E_3",6,-1.10714871779409,3,24,2,1,2
"183","E_3",5.65685424949238,-2.35619449019234,9,24,2,1,3
"184","E_3",1,-0.785398163397448,5,20,2,1,4
"185","E_3",1,1.5707963267949,4,20,2,1,5
"186","E_3",1.4142135623731,2.35619449019234,4,19,2,1,6
"187","E_3",1,-2.35619449019234,5,20,2,1,7
"188","E_3",4.47213595499958,0.463647609000806,5,19,2,1,8
"189","E_3",7.28010988928052,-1.75614427679059,7,15,2,1,9
"190","E_3",9,1.29249666778979,0,13,2,1,10
"191","E_3",4,0,0,4,2,1,11
"192","E_3",6.32455532033676,2.81984209919315,0,0,2,1,12
"193","E_3",2.23606797749979,-0.785398163397448,2,6,2,1,13
"194","E_3",4,1.10714871779409,4,7,2,1,14
"195","E_3",2,3.14159265358979,4,11,2,1,15
"196","E_3",2.82842712474619,-0.785398163397448,4,9,2,1,16
"197","E_3",9.05538513813742,2.46685171136624,2,7,2,1,17
"198","E_3",3,1.460139105621,11,8,2,1,18
"199","E_3",3.60555127546399,-0.982793723247329,11,11,2,1,19
"200","E_3",1,NA,14,13,2,1,20
"201","E_3",2.23606797749979,-2.0344439357957,13,13,2,1,21
"202","E_3",4,-1.10714871779409,14,15,2,1,22
"203","E_3",4,0,18,15,2,1,23
"204","E_3",2.82842712474619,-2.35619449019234,22,15,2,1,24
"205","E_3",11.1803398874989,-2.81984209919315,20,13,2,1,25
"206","E_3",5,1.39094282700242,25,23,2,1,26
"207","E_3",5.65685424949238,-1.71269338139906,21,26,2,1,27
"208","E_3",3.60555127546399,-0.197395559849881,25,30,2,1,28
"209","E_3",3.60555127546399,1.96558744649466,28,32,2,1,29
"210","E_3",6.70820393249937,2.62244653934327,25,34,2,1,30
"211","E_3",6.40312423743285,0.211093333222746,28,28,2,1,31
"212","E_3",5.3851648071345,-1.86503089190608,32,23,2,1,32
"213","E_3",6,NA,27,21,2,1,33
"214","E_3",7.81024967590665,2.44685437739309,27,15,2,1,34
"215","E_3",2.82842712474619,-1.66145621399564,32,21,2,1,35
"216","E_3",5,0.141897054604164,34,19,2,1,36
"217","E_3",8.24621125123532,-1.17227388112848,38,16,2,1,37
"218","E_3",4.47213595499958,2.92292370771585,36,8,2,1,38
"219","E_3",5.3851648071345,2.41495031290807,38,12,2,1,39
"220","E_3",21.3775583264319,-2.13952420921203,33,10,1,1,40
"221","E_3",7.07106781186548,0.973619668702219,37,31,2,1,41
"222","E_3",7.07106781186548,3.14159265358979,32,36,2,1,42
"223","E_3",9.21954445729289,2.57486343606629,37,31,2,1,43
"224","E_3",4.47213595499958,-2.89661399046293,35,40,2,1,44
"225","E_3",7,2.67794504458899,37,36,2,1,45
"226","E_3",4.47213595499958,0.463647609000806,37,43,2,1,46
"227","E_3",4.47213595499958,3.14159265358979,35,47,2,1,47
"228","E_3",4.47213595499958,1.5707963267949,37,43,2,1,48
"229","E_3",2.23606797749979,3.14159265358979,41,45,2,1,49
"230","E_3",2.82842712474619,1.89254688119154,39,44,2,1,50
"231","E_3",2,-0.785398163397448,41,42,2,1,51
"232","E_3",6,-1.5707963267949,41,40,2,1,52
"233","E_3",4.47213595499958,2.67794504458899,35,40,2,1,53
"234","E_3",8.06225774829855,-0.0554985052457168,39,38,2,1,54
"235","E_3",7.61577310586391,-1.45654199883346,46,34,2,1,55
"236","E_3",8.60232526704263,-1.78615402649263,43,27,2,1,56
"237","E_3",3,-2.52134316760697,36,32,2,1,57
"238","E_3",4.12310562561766,0.244978663126864,39,32,2,1,58
"239","E_3",7.61577310586391,0.920925877382949,43,33,2,1,59
"240","E_3",4.47213595499958,-1.62955214951062,46,40,2,1,60
"241","E_3",37.5765884561119,-2.23810246177325,50,38,1,1,61
"242","E_3",4,1.13095374397916,16,22,2,1,62
"243","E_3",4,3.14159265358979,16,18,2,1,63
"244","E_3",3.60555127546399,-2.55359005004223,16,22,2,1,64
"245","E_3",6.08276253029822,-2.32394760775709,18,19,2,1,65
"246","E_3",5,2.66324022221114,12,20,2,1,66
"247","E_3",2.82842712474619,-1.71269338139906,16,17,2,1,67
"248","E_3",4.47213595499958,1.89254688119154,14,15,2,1,68
"249","E_3",11.4017542509914,-1.76819188664478,18,13,2,1,69
"250","E_3",4.12310562561766,-0.664774494817345,11,4,2,1,70
"251","E_3",15.6524758424985,-2.27942259892257,7,3,2,1,71
"252","E_3",7.07106781186548,1.89254688119154,14,17,2,1,72
"253","E_3",5,2.63998859940067,7,18,2,1,73
"254","E_3",2,-2.49809154479651,11,15,2,1,74
"255","E_3",2.82842712474619,2.35619449019234,9,15,2,1,75
"256","E_3",2,-2.35619449019234,11,13,2,1,76
"257","E_3",7.81024967590665,2.2655346029916,9,13,2,1,77
"258","E_3",2.23606797749979,-0.231090667195897,14,7,2,1,78
"259","E_3",2.23606797749979,3.14159265358979,15,5,2,1,79
"260","E_3",2,-2.0344439357957,14,7,2,1,80
"261","E_3",2.23606797749979,-2.0344439357957,16,7,2,1,81
"262","E_3",2.23606797749979,-0.643501108793284,15,5,2,1,82
"263","E_3",3,2.67794504458899,13,4,2,1,83
"264","E_3",2.82842712474619,-0.785398163397448,16,4,2,1,84
"265","E_3",2.82842712474619,0,18,2,2,1,85
"266","E_3",4,2.35619449019234,20,0,2,1,86
"267","E_3",4.47213595499958,2.67794504458899,20,4,2,1,87
"268","E_3",2,2.0344439357957,18,0,2,1,88
"269","E_3",5.3851648071345,2.76108627647743,20,0,2,1,89
"270","E_3",8,0.380506377112365,15,2,2,1,90
"271","E_3",5,-1.5707963267949,7,2,2,1,91
"272","E_3",4,NA,7,7,2,1,92
"273","E_3",6.32455532033676,-2.81984209919315,7,11,2,1,93
"274","E_3",6.40312423743285,-2.56728782341509,9,5,2,1,94
"275","E_3",3.60555127546399,-1.87884910781867,4,9,2,1,95
"276","E_3",4.24264068711928,1.76819188664478,7,11,2,1,96
"277","E_3",1,2.35619449019234,4,14,2,1,97
"278","E_3",6.08276253029822,0.165148677414627,4,13,2,1,98
"279","E_3",1,-1.73594500420952,5,7,2,1,99
"280","E_3",2.82842712474619,NA,4,7,2,1,100
"281","E_3",6.32455532033676,-2.67794504458899,6,5,2,1,101
"282","E_3",4,NA,0,7,2,1,102
"283","E_3",10.770329614269,-2.76108627647743,0,11,2,1,103
"284","E_3",2.82842712474619,-2.73670086730471,4,1,2,1,104
"285","E_3",4.12310562561766,-2.60117315331921,2,3,2,1,105
"286","E_3",1.4142135623731,1.03037682652431,6,2,2,1,106
"287","E_3",2,-0.785398163397448,7,3,2,1,107
"288","E_4",4.12310562561766,NA,16,0,2,1,1
"289","E_4",3,-1.81577498992176,15,4,2,1,2
"290","E_4",2,3.14159265358979,18,4,2,1,3
"291","E_4",1,0,16,4,2,1,4
"292","E_4",3.60555127546399,-0.982793723247329,15,4,2,1,5
"293","E_4",4.12310562561766,-0.832981266674431,13,7,2,1,6
"294","E_4",2.82842712474619,-2.11121582706548,14,11,2,1,7
"295","E_4",4.47213595499958,1.89254688119154,16,9,2,1,8
"296","E_4",5.3851648071345,2.41495031290807,18,13,2,1,9
"297","E_4",5.3851648071345,3.14159265358979,13,11,2,1,10
"298","E_4",4.47213595499958,-2.41495031290807,18,13,2,1,11
"299","E_4",5,-2.0344439357957,16,9,2,1,12
"300","E_4",5.65685424949238,1.71269338139906,13,13,2,1,13
"301","E_4",4.47213595499958,-1.24904577239825,9,9,2,1,14
"302","E_4",5.65685424949238,-1.89254688119154,5,11,2,1,15
"303","E_4",2.82842712474619,-1.5707963267949,9,15,2,1,16
"304","E_4",2.82842712474619,3.14159265358979,11,13,2,1,17
"305","E_4",2.82842712474619,3.14159265358979,9,15,2,1,18
"306","E_4",3.60555127546399,2.94419709373991,11,13,2,1,19
"307","E_4",1,2.55359005004223,9,16,2,1,20
"308","E_4",2.23606797749979,-2.0344439357957,9,15,2,1,21
"309","E_4",2.82842712474619,-0.321750554396642,7,16,2,1,22
"310","E_4",2.23606797749979,1.89254688119154,5,18,2,1,23
"311","E_4",3.60555127546399,2.62244653934327,4,16,2,1,24
"312","E_4",4.47213595499958,-0.124354994546761,7,18,2,1,25
"313","E_4",4.12310562561766,0.862170054667226,11,20,2,1,26
"314","E_4",2.82842712474619,-2.11121582706548,12,24,2,1,27
"315","E_4",2.82842712474619,-1.5707963267949,14,22,2,1,28
"316","E_4",5.65685424949238,3.14159265358979,12,20,2,1,29
"317","E_4",4.47213595499958,NA,16,24,2,1,30
"318","E_4",2.82842712474619,-1.24904577239825,14,28,2,1,31
"319","E_4",4,NA,16,30,2,1,32
"320","E_4",6,3.14159265358979,12,30,2,1,33
"321","E_4",17.1172427686237,-0.117108744566864,18,30,2,1,34
"322","E_4",5.09901951359278,NA,35,28,2,1,35
"323","E_4",5.3851648071345,-2.56369071662755,36,33,2,1,36
"324","E_4",2.23606797749979,-0.844153986113171,38,28,2,1,37
"325","E_4",2,-2.67794504458899,37,26,2,1,38
"326","E_4",9.21954445729289,-2.92292370771585,37,28,2,1,39
"327","E_4",5,0.424832162919342,39,19,2,1,40
"328","E_4",6.32455532033676,-0.321750554396642,42,15,2,1,41
"329","E_4",2.82842712474619,2.0344439357957,44,9,2,1,42
"330","E_4",6.32455532033676,1.10714871779409,46,11,2,1,43
"331","E_4",6.40312423743285,-2.56728782341509,44,17,2,1,44
"332","E_4",2.23606797749979,-1.35970299357215,49,13,2,1,45
"333","E_4",1,0.463647609000806,48,11,2,1,46
"334","E_4",4.47213595499958,NA,48,10,2,1,47
"335","E_4",8.60232526704263,-1.41419444981288,44,8,2,1,48
"336","E_4",6.32455532033676,2.84309372200361,39,15,2,1,49
"337","E_4",8.06225774829855,-0.840896668643165,41,9,2,1,50
"338","E_4",2,-1.05165021254837,37,2,2,1,51
"339","E_4",16.4924225024706,-1.32581766366803,35,2,2,1,52
"340","E_4",4.12310562561766,-2.06075365304863,31,18,2,1,53
"341","E_4",6.40312423743285,2.49051593214531,35,17,2,1,54
"342","E_4",6.32455532033676,-0.996491496620195,31,22,2,1,55
"343","E_4",5,1.24904577239825,33,28,2,1,56
"344","E_4",4.47213595499958,-2.0344439357957,29,31,2,1,57
"345","E_4",4,2.67794504458899,33,33,2,1,58
"346","E_4",2,1.5707963267949,29,33,2,1,59
"347","E_4",4.47213595499958,-2.67794504458899,29,31,2,1,60
"348","E_4",4.47213595499958,0,27,35,2,1,61
"349","E_4",5.3851648071345,1.48765509490646,25,39,2,1,62
"350","E_4",2,-1.95130270390726,20,37,2,1,63
"351","E_4",7.28010988928052,-1.84909598580001,20,39,2,1,64
"352","E_4",11.0453610171873,-2.95395288178543,27,37,2,1,65
"353","E_4",9.21954445729289,-0.617966384926925,16,38,2,1,66
"354","E_4",2,0.70862627212767,9,44,2,1,67
"355","E_4",5.3851648071345,0.380506377112365,7,44,2,1,68
"356","E_4",4,2.76108627647743,2,42,2,1,69
"357","E_4",10.816653826392,2.15879893034246,6,42,2,1,70
"358","E_4",15.52417469626,2.81419244178957,0,51,2,1,71
"359","E_4",5,-0.260602391747341,4,36,2,1,72
"360","E_4",2,0,4,31,2,1,73
"361","E_4",4.47213595499958,0.463647609000806,4,29,2,1,74
"362","E_4",5.3851648071345,-1.65393755868334,6,25,2,1,75
"363","E_4",2,1.19028994968253,1,23,2,1,76
"364","E_5",2,NA,23,10,2,1,1
"365","E_5",6.70820393249937,-2.0344439357957,25,10,2,1,2
"366","E_5",4,-2.67794504458899,22,4,2,1,3
"367","E_5",2.82842712474619,0.785398163397448,22,8,2,1,4
"368","E_5",3.60555127546399,-1.37340076694502,20,10,2,1,5
"369","E_5",4.47213595499958,1.05165021254837,22,13,2,1,6
"370","E_5",1,NA,20,17,2,1,7
"371","E_5",5.65685424949238,0.785398163397448,21,17,2,1,8
"372","E_5",6.40312423743285,NA,25,21,2,1,9
"373","E_5",2.82842712474619,0.110657221173896,30,25,2,1,10
"374","E_5",11.4017542509914,NA,32,27,2,1,11
"375","E_5",2,-2.48054948473911,39,36,2,1,12
"376","E_5",4,3.14159265358979,39,34,2,1,13
"377","E_5",2.82842712474619,-2.35619449019234,39,38,2,1,14
"378","E_5",2,0.785398163397448,41,36,2,1,15
"379","E_5",8.06225774829855,0.519146114246523,43,36,2,1,16
"380","E_5",5.65685424949238,1.83704837594582,50,40,2,1,17
"381","E_5",6.40312423743285,1.460139105621,46,44,2,1,18
"382","E_5",2,-2.24553726901845,41,40,2,1,19
"383","E_5",4.47213595499958,2.67794504458899,41,42,2,1,20
"384","E_5",7.21110255092798,-0.124354994546761,39,38,2,1,21
"385","E_5",2.82842712474619,2.94419709373991,35,32,2,1,22
"386","E_5",8.06225774829855,1.83704837594582,37,34,2,1,23
"387","E_5",10.1980390271856,2.2873380008913,30,38,2,1,24
"388","E_5",5.8309518948453,-1.22777238637419,32,28,2,1,25
"389","E_5",5.65685424949238,0.244978663126864,27,25,2,1,26
"390","E_5",5.3851648071345,2.73670086730471,23,21,2,1,27
"391","E_5",10,-2.87859792190887,28,23,2,1,28
"392","E_5",22.0227155455452,0.238370829786751,20,17,1,1,29
"393","E_5",3.60555127546399,2.84772331855733,6,0,2,1,30
"394","E_5",2,-0.588002603547568,9,2,2,1,31
"395","E_5",7.28010988928052,2.86329299458468,11,2,2,1,32
"396","E_5",2,0.278299659005111,4,4,2,1,33
"397","E_5",3,-1.5707963267949,2,4,2,1,34
"398","E_5",2,3.14159265358979,2,7,2,1,35
"399","E_5",4,3.14159265358979,2,5,2,1,36
"400","E_5",2,3.14159265358979,2,9,2,1,37
"401","E_5",4.47213595499958,-2.67794504458899,2,7,2,1,38
"402","E_5",9.8488578017961,-1.61621960621647,0,11,2,1,39
"403","E_5",3.60555127546399,0.169778273968338,9,15,2,1,40
"404","E_5",8.94427190999916,-0.124354994546761,12,17,2,1,41
"405","E_5",2,-2.0344439357957,20,21,2,1,42
"406","E_5",2,3.14159265358979,20,19,2,1,43
"407","E_5",2.23606797749979,-0.463647609000806,20,21,2,1,44
"408","E_5",2.23606797749979,-0.643501108793284,21,23,2,1,45
"409","E_5",4,2.67794504458899,23,24,2,1,46
"410","E_5",1,1.5707963267949,19,24,2,1,47
"411","E_5",1,3.14159265358979,19,23,2,1,48
"412","E_5",2.82842712474619,-0.785398163397448,19,24,2,1,49
"413","E_5",2,2.35619449019234,21,26,2,1,50
"414","E_5",4,3.14159265358979,19,26,2,1,51
"415","E_5",2,1.5707963267949,23,26,2,1,52
"416","E_5",2.82842712474619,-2.35619449019234,23,28,2,1,53
"417","E_5",2,-2.35619449019234,25,26,2,1,54
"418","E_5",7.28010988928052,-2.86329299458468,23,26,2,1,55
"419","E_5",5.65685424949238,2.07789483118723,30,28,2,1,56
"420","E_5",4,-2.35619449019234,26,32,2,1,57
"421","E_5",2.82842712474619,-0.785398163397448,30,32,2,1,58
"422","E_5",8.24621125123532,2.60117315331921,32,30,2,1,59
"423","E_5",5.8309518948453,-1.27535548965118,30,38,2,1,60
"424","E_5",7.21110255092798,0.0475831032769833,35,41,2,1,61
"425","E_5",2.23606797749979,0.519146114246523,41,45,2,1,62
"426","E_5",6.32455532033676,0.141897054604164,42,47,2,1,63
"427","E_5",3.60555127546399,-0.661043168850687,44,53,2,1,64
"428","E_5",5.8309518948453,1.52321322351791,47,55,2,1,65
"429","E_5",13.1529464379659,2.44852382492394,44,60,2,1,66
"430","E_5",3,-1.41814699839963,42,47,2,1,67
"431","E_5",5.65685424949238,0.785398163397448,39,47,2,1,68
"432","E_5",2.82842712474619,3.14159265358979,35,43,2,1,69
"433","E_5",9.48683298050514,-2.67794504458899,37,45,2,1,70
"434","E_5",2,-2.81984209919315,34,36,2,1,71
"435","E_5",15.2643375224737,NA,34,38,2,1,72
"436","E_5",5,0.375640235473066,21,30,2,1,73
"437","E_5",2.82842712474619,-0.141897054604164,18,26,2,1,74
"438","E_5",5.3851648071345,-0.404891786285083,16,24,2,1,75
"439","E_5",2.82842712474619,-1.16590454050981,11,22,2,1,76
"440","E_5",4,NA,9,24,2,1,77
"441","E_5",2.82842712474619,-2.35619449019234,9,20,2,1,78
"442","E_5",5.65685424949238,1.5707963267949,7,22,2,1,79
"443","E_5",2,-2.35619449019234,3,18,2,1,80
"444","E_5",6.32455532033676,-1.24904577239825,3,20,2,1,81
"445","E_5",2,NA,9,22,2,1,82
"446","E_5",2.82842712474619,-2.35619449019234,7,22,2,1,83
"447","E_5",2.82842712474619,-1.5707963267949,9,24,2,1,84
